DBA Name,Street Address,Yelp Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp Address
Teruya Ramen,3944 Geary Blvd,Teruya Ramen & Drink,LEyOY7qaRzSb6dJD_QyVlQ,$$,4,60,Ramen,FALSE,3944 Geary Blvd
Cinderella Bakery & Cafe-The Mission,2937 24th St,Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,$$,4,7832,Bakeries,FALSE,600 Guerrero St
World Of Noodle 1,667 Monterey Blvd,Noodle Station,kKm6pi-NazSJArAyVNH7RA,$$,4,102,Asian Fusion,FALSE,6055 Mission St
Redford,673 Geary St Unit,Redford,_LSlZaEHK8Y0Qfovd9iPlQ,$$,4,445,American (Traditional),FALSE,673 Geary St
La Flordita Sf,2929 19th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Vegan Picnic,1323 Polk St,Vegan Picnic,DCGxo7L7KjGqOXm9oKStlw,No record in Yelp,4.5,36,Delis,FALSE,1323 Polk St
Borage Catering,103 Horn Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Otoro,205 Oak St,Sharaku,amzfMpGYtsQbAg1jJsbK4w,$$,4,111,Sushi Bars,FALSE,6159 Haggerty Rd
Food And Courage,855 Folsom St Apt 704,Cockscomb,oaBpGm6woGN69J9iRqu0Fw,$$$,4,1238,Bars,FALSE,564 4th St
Borage Catering,103 Horne Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Tadam! Llc,2929 19th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bocadito Colombian Snackeria,2948 Folsom St,Bocadito,2-9MlxhiVf6LP7JgscwpHw,No record in Yelp,4,1,Pop-Up Restaurants,FALSE,"San Francisco, CA 94110"
The Spot,630 Sansome St,The Spot Lounge,RhDJVnbHJXpB64dC9QcoqQ,$$,4,564,Bars,FALSE,2325 Taraval St
Ike's Love And Sandwiches,3251 20th Ave 250c,Ike's Love & Sandwiches,4JWb__Uvj_G1-D0ZKxVwvA,$$,3.5,65,Sandwiches,FALSE,3251 20th Ave
The Spot,630 Sansome St Ste 131,The Spot Lounge,RhDJVnbHJXpB64dC9QcoqQ,$$,4,564,Bars,FALSE,2325 Taraval St
Two Sons Sandwiches,2249 17th St,Two Sons' Sandwiches,uhih68N9hjl9RWd-Bi8NhA,$,4.5,214,Sandwiches,FALSE,2249 17th St
Sushi Boat Restaurant,330 O'farrell St,Floating Sushi Boat,2fEhhQjUHVmbN15OyeyAqg,$$,2,312,Conveyor Belt Sushi,FALSE,700 Grant Ave
Tadam! Llc,2929 19th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Jack Pop,1242 46th Ave,Joji Yogurt & Dessert Bar,ip8weg6Tx0ZZ0AK84wv6yw,$,4.5,67,Ice Cream & Frozen Yogurt,FALSE,5480B W Sample Rd
The Barbary Coast Pastry And Coffee,1408 Market St,The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,$$,4,2600,Bars,FALSE,2765 Hyde St
Redford Lounge,673 Geary St St,Redford,_LSlZaEHK8Y0Qfovd9iPlQ,$$,4,445,American (Traditional),FALSE,673 Geary St
Le Marais Bakery Llc,1138 Sutter St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Crossroad Pizzeria,1596 Market St,Crossroad Pizzeria,g1ycmGtoAbFcL-qOXuuVLw,$$,4,31,Pizza,FALSE,1596 Market St
Taylor Lane Organic Coffee,2001 Market Street,Rittenhouse Market,9nkYaCQRyO0fi8SrXDFhGw,$$$,2.5,108,Grocery,FALSE,1733 Spruce St
Malasa,1336 9th Ave,Malasa,KftEQ8Zwl1XomX_5vrQh_A,$$,4.5,152,Filipino,FALSE,1336 9th Ave
Malasa Sf,1336 9th Ave,Malasa,KftEQ8Zwl1XomX_5vrQh_A,$$,4.5,152,Filipino,FALSE,1336 9th Ave
Redford Lounge,673 Geary St,Redford,_LSlZaEHK8Y0Qfovd9iPlQ,$$,4,445,American (Traditional),FALSE,673 Geary St
Davies Main Bar,201 Van Ness Ave,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,$$,4,1740,Venues & Event Spaces,FALSE,650 Gough St
Davies First Tier Bar,201 Van Ness Ave,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,$$,4,1740,Venues & Event Spaces,FALSE,650 Gough St
Davies Loge Bar,201 Van Ness Ave,Davies Symphony Hall,MfOV7Fmr_lZC52Yqdz-Uzg,$$$,4.5,282,Performing Arts,FALSE,201 Van Ness Ave
Davies Second Tier Bar,201 Van Ness Ave,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,$$,4,1740,Venues & Event Spaces,FALSE,650 Gough St
Cafe Tuning Fork Bar,201 Van Ness Ave,Fermentation Lab,GmHNkpAaypi9jclaLI7sDQ,$$,4.5,279,Gastropubs,FALSE,1230 Market St
Fusion Eats,600 S Van Ness Ave,Eat Fuki,BrnE2JHDxpFnkjE7A2cB9w,$,4,8,Food Trucks,TRUE,360 Shaw Rd
Mixt Greens/mixt,70 Mission St,MIXT,NJFWFwvP7I4lTm07A67g9w,$$,3.5,169,Salad,FALSE,70 Mission St
Mg Restaurants,100 California St,M & G Burgers,jmuNflY0k5rHv1nFjdyOEQ,$$,3,80,Burgers,FALSE,989 Magnolia Ave
Quicky Burgers,4092 18th St,Quicky Burgers and Shakes,5UuQ_eg3FJPM3rqSDiQP6w,No record in Yelp,3.5,32,Ice Cream & Frozen Yogurt,FALSE,4092 18th St
Bon Appetit @ Usf Catering,2130 Fulton St,Bon Appetit Management Co,cchMNNhvn5kxTsl0IiG-VQ,No record in Yelp,1.5,19,Caterers,FALSE,100 Hamilton Ave
Ez5 Cocktail Lounge Inc,682-684 Commercial St,EZ5,L7oatl4RwH9v7W4mfHM0ew,$,3.5,237,Bars,FALSE,684 Commercial St
The Italian Homemade Company,526 Columbus Ave Bldg 526,Monica’s Pasta Shop,Y7X3FeUfwE9pEWZxN8meVg,No record in Yelp,4,13,Delis,FALSE,141 Richmond St
239 Kearny,239 Kearny St,GINTO Izakaya Japonaise,paVxc-N-n4hlC6r9Ir099A,$$,3.5,581,Sushi Bars,FALSE,658 Market St
Joe And The Juice New York Llc,1155 4th St,Farm : Table,TcbKvh-e1lxywJuN6in5JQ,$$,4,1773,Coffee & Tea,FALSE,754 Post St
The Links Bar And Grill,4139 Lincoln Way,Links Bar & Grill,BP0D8y1iCA7xq21zds4xfg,No record in Yelp,4.5,31,American (Traditional),FALSE,3129 Clement St
Blue Iguana,1 Mobile Caterers,Blue Iguana Mexican Express,TzpqNdtAZHXuIKf2xS0o2A,$,2,139,Mexican,FALSE,2880 S Las Vegas Blvd
Breakfast At The Camper,250 Beach St,Hollywood Cafe,vVN_oVe6jvr4PCmXg_m9CA,$$,4.5,2079,Breakfast & Brunch,FALSE,530 North Point St
Ayala Restaurant,386 Geary St,Ayala Restaurant,#NAME?,No record in Yelp,4,75,Seafood,TRUE,398 Geary St
The Links Bar And Grill,3129 Clement St,Links Bar & Grill,BP0D8y1iCA7xq21zds4xfg,No record in Yelp,4.5,31,American (Traditional),FALSE,3129 Clement St
Dosa Dosa Llc,701 Howard St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Dosa Dosa Llc,5 Embarcadero,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Rookies Co,9 Cypress St Apt,Tony C's Sports Bar & Grill,kVn-sFg1CIFaHuRdES00NA,$$,3,386,American (New),FALSE,699 Assembly Row
Oma Sushi,330 Ofarrell St,Oma Sushi,GA1dcvaT7I_4fnTLzeFhsg,$$,3.5,157,Japanese,FALSE,330 O'Farrell St
Your Way To Life Foods,3251 20th Ave.,Whole Foods Market,NcRzv0ZLoFKPvhvTIQa8PQ,$$$,3.5,337,Grocery,FALSE,1150 Ocean Ave
Your Way To Life Foods,1 United Nations Plaza,The Health Nuts - East Side - Midtown,TWmnLPfI7hzG9PdvGOknQw,$$,4,112,Health Markets,FALSE,835 2nd Ave
Peet's Coffee & Tea,1400 Mission St Ste 130,Peet's Coffee,za4AJqDJEA-2adi51qtARQ,$,3.5,142,Coffee & Tea,FALSE,2300 16th St
Cellarmaker House Of Pizza,3193 Mission St,Cellarmaker House of Pizza,qTaAQU4yq2mMQXJLml7new,$$,4,127,Pizza,FALSE,3193 Mission St
Saba Live Poultry 2 Inc.,Wallace Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Pho Ga,1310 Noriega St,Pho Ga,f31oQcjKRPrLs_G4ny9_xQ,$$,3.5,46,Vietnamese,FALSE,1310 Noriega St
Eterna Primavera Bakery,2951 24th St Bldg,Eterna Primavera Bakery,uwJs3sLRlLf_198qZQT7yw,No record in Yelp,4.5,16,Breakfast & Brunch,FALSE,2951 24th St
Janchay's Bistro.,400 Waller St,Janchay’s Bistro,U7deKSVRmBE-MG7Skk9YSg,No record in Yelp,4.5,62,Thai,TRUE,400 Waller St
Tortellino Bologna,103 Horne Ave,Tortellino,t2sNw0Uzhs7iu7KO4bt8ug,No record in Yelp,4.5,15,Italian,FALSE,1355 Market St
The Vault Restaurant,555 California St Ste E,The Vault Restaurant,9Irn4OeTU8mj_BQ2HFQaww,$$$,4,65,American (Traditional),FALSE,555 California St
Facebook Inc,181 Fremont St Fl 13th,Fieldwork,6JFb9x1XkypzNCL5d7YP2w,No record in Yelp,3.5,46,Marketing,FALSE,201 3rd St
Esther's German Bakery,50 Post St,Esther's German Bakery,GhowDzBiQkFVo-wxY9PqsA,$$,4,719,Bakeries,FALSE,987 N San Antonio Rd
Crocker Galleria Farmer's Market,50 Post St,San Francisco Farmers' Market at Crocker Galleria,UTeVasqtJrMY7ZjFM1xyxA,$$,4.5,120,Farmers Market,FALSE,50 Post St
Golden Owl Inc,3371 Steiner St Apt,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Yiyi's Mandarin Kitchen,2435 Clement St,Yiyi's Mandarin Kitchen,9wKGdSFXJXmcJU-A6adulA,$$,4,42,Szechuan,FALSE,2435 Clement St
Facebook Inc.,181 Fremont St Fl 14th,Fieldwork,6JFb9x1XkypzNCL5d7YP2w,No record in Yelp,3.5,46,Marketing,FALSE,201 3rd St
Pomelo On Church,1793 Church St,pomelo on Judah,TdSMgDvprOcvMurDHFZdZw,$$,4,434,Asian Fusion,FALSE,92 Judah St
Pomelo On Judah,92 Judah St,pomelo on Judah,TdSMgDvprOcvMurDHFZdZw,$$,4,434,Asian Fusion,FALSE,92 Judah St
Cafe De Olla,2469 Folsom St,Cafe de Olla,2HY8Z7uRLv6bQAjt-71Mkw,No record in Yelp,5,2,Coffee & Tea,FALSE,2301 Mission St
Takara Restaurant,22 Peace Plz 505,Takara Japanese Restaurant,K8y9xQpMMVjkWu5Au1pMkw,$$,3.5,479,Japanese,FALSE,22 Peace Plz
Golden Owl Inc,3317 Steiner St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Cafe De Olla.sf,2469 Folsom St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Nakama Sushi,41 Franklin St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Boys Deli Inc,315 Montgomery St Ste 0101,New Golden Daisy,jRHLPjW8NbaPrAEFwYpw7Q,$,4,214,Delis,FALSE,1041 Stockton St
Caffe Moda,160 7th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Hayes Tea Coffee Central,1696 Hayes St,Matching Half Cafe,7jCbynLs9w6C_ZG9vGjGhw,$$,4,377,Coffee & Tea,FALSE,1799 McAllister St
Tea Bar,815 Mission St,Tea Bar Starry,2bNODqH_3nGpxJrvfe3c0Q,$,3.5,581,Taiwanese,TRUE,1108 S Baldwin Ave
Joy's Place,611 Post St,Joy's Place,54EOuXs22MK_QYVNgBL-4A,$,4,618,Desserts,FALSE,611 Post St
Momo Noodle,428 11th St,MOMO noodle,7dHj1XDVA_7AYXTfp5i-BQ,$$,4,46,Noodles,FALSE,"San Francisco, CA 94104"
Scotty's Louisiana Pralines,75 Dore St Apt 326,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Karaweik Burmese Cuisine,3317 Steiner St,Karaweik Burmese Cuisine,pgO1Q4cEh4u_MZT5hQ4y_w,$$,4.5,96,Burmese,FALSE,3317 Steiner St
Mission Picnic,983 Valencia St,Mission Picnic,jb7Mou1Zw_BDKVNKw6mUzQ,$$,4,317,Sandwiches,FALSE,983 Valencia St
Cafe De Olla.sf,2301 Mission St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Boba Guys,1522 Fillmore St,Boba Guys,168JCbfPASa30FoHZZaIEg,$,4,627,Cafes,FALSE,1522 Fillmore St
Maza,501 Fell Street St Unit,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Sun Kwong Restaurant,1400 Jackson St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
"Powered By Pork, Llc",600 Van Ness Ave,Alcatraz Cruises,FYcin8lZ7FLh94cn8G1rwQ,No record in Yelp,4.5,1064,Tours,FALSE,Alcatraz Landing Pier 33
Starbucks Reserve,2132 Chestnut St,Starbucks Reserve,zdYZtt8GE0yvOLtpJsMr_w,$$,3,152,Coffee & Tea,FALSE,2132 Chestnut St
Princi,2132 Chestnut St,Starbucks Reserve,cfUWDJWdlHWbp9iP072Dog,$$,4.5,74,Coffee & Tea,FALSE,201 Mission Street
Starbucks Coffee,2132 Chestnut St,Starbucks,eD-2M5raT0yHD9mEAmWtWw,$,3.5,152,Coffee & Tea,FALSE,1899 Union St
Gossip Kitchen Sf,907 Minna St,Kitchen Story,XQLmEdXoMzOpffwoFaBtaQ,$$,4,3263,Breakfast & Brunch,FALSE,3499 16th St
Dim Sum Corner,601 Grant Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Midnight,406 Clement St,Midnight Sun,bHldi0lzt6lMcq9PqW-_TQ,$,3.5,171,Gay Bars,FALSE,4067 18th St
Roti Indian Bistro Llc,53 Portal Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Loving Cup Polk,2325 Pine St,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,$$,4.5,941,Ice Cream & Frozen Yogurt,FALSE,2201 Fillmore St
Loving Cup Union,2325 Pine St,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,$$,4.5,941,Ice Cream & Frozen Yogurt,FALSE,2201 Fillmore St
Loving Cup Octavia,2325 Pine St,State Bird Provisions,QZQGRJZ4bZCmNoXjs3z1XQ,$$$,4,2741,Tapas/Small Plates,FALSE,1529 Fillmore St
Loving Cup Divisadero,2325 Pine St,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,$$,4.5,941,Ice Cream & Frozen Yogurt,FALSE,2201 Fillmore St
Baiano Sunset,1330 9th Ave,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Tacolicious,748 Valencia St,Tacolicious,OFLNt6Zcis68TlujtZM-Gw,$$,3.5,1434,Mexican,FALSE,741 Valencia St
Fabiani Catering Llc,2948 Folsom St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Golden Gate Halal,1 Mobile Caterers,Project BBQ,w7xofWhjSbWB5sEdkDFdZg,$$,4,71,Food Trucks,FALSE,18 Fremont St
333 Truck,1 Mobile Caterers,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Dosa Dosa Llc Cart #4,1 Mobile Caterers,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Dosa Dosa Llc Cart #5,1 Mobile Caterers,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Dosa Dosa Llc,1 Mobile Caterers,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Rs Hospitality,738 Long Bridge St Unit 907,Rusty's Southern,wZv5s1J3xmUkO-x9b8_-yQ,$$,4.5,993,Southern,FALSE,750 Ellis St
Death By Taco,550 Battery St Apt 1006,Death by Taco,waPEqR-RHpgtmzW_CWY0og,$$,4,196,Tacos,FALSE,301 King St
Bluestone Lane,225 Bush St Ste 120,Bluestone Lane Financial District Coffee Shop,6tkm2NB3L2q9UfM-7jUE5A,No record in Yelp,4,23,Coffee & Tea,FALSE,225 Bush St
The Bagel Bakery Cafe,5351 Geary Blvd,The Bagel Bakery Cafe,BzaOMmgKItQx4o6jb47EZw,$,3.5,16,Bagels,TRUE,5351 Geary Blvd
Beit Rima,138 Church St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Tacos Los Trinos,4384 Mission St,Los Trinos,vJNt0Q9PToWxeh5AjRHisQ,$,4,29,Salvadoran,FALSE,5672 Mission St
Elemental Poke,2240 Chestnut St,ELEMENTAL Poke,qXl2JpT1iYOgZg-adp2meQ,No record in Yelp,4,35,Poke,TRUE,2268 Chestnut St
Elemental Poke,71 Stevenson St,ELEMENTAL Poke,qXl2JpT1iYOgZg-adp2meQ,No record in Yelp,4,35,Poke,TRUE,2268 Chestnut St
Elemental Poke,1750 Cesar Chavez St D,ELEMENTAL Poke,qXl2JpT1iYOgZg-adp2meQ,No record in Yelp,4,35,Poke,TRUE,2268 Chestnut St
"Kiss My Seoul, Llc",1080 Howard St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Urban Bowls,340 Grove St,Vela Juice Bar,N_YrZILDX_8-R6-zaJf-1g,$$,4,40,Juice Bars & Smoothies,FALSE,71 Court St
Afc Sushi @ Gus' Market 3,1101 4th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Krispy Krunchy Chicken,393 Eddy St,Krispy Krunchy Chicken,vojseGHrCWxy-BG_9uAWIw,$,3.5,71,Fast Food,FALSE,393 Eddy St
Happy Donuts,299 Ellis,Donut World,Oz99IhUQvWiQjszYIhhPqw,No record in Yelp,4.5,79,Donuts,FALSE,11 Holden Blvd
China Delights,295 Orizaba Ave,China Delights,fwBj0rWznE48cBVwbAF6iw,$$,3.5,170,Chinese,FALSE,1501 Tara Hills Dr
Vegan Provisions,389 7th,Peaceful Provisions,P5DX25xi1iuEb0NGKVM3KQ,$,5,20,Vegan,FALSE,47 S Water St
3910 Lounge Llc,3910 Geary Blvd,The Dirty Bird Lounge,oHE0PZMx2kA2heHaWMknxg,$$,4,154,Lounges,FALSE,926 B St
Tacos Y Pupusas Los Trinos,4384 Mission St,Los Trinos,vJNt0Q9PToWxeh5AjRHisQ,$,4,29,Salvadoran,FALSE,5672 Mission St
Chisme Cantina,882 Sutter St,Chisme Cantina,7X76HyhNAUTcYuY6t6ionQ,$$,4.5,401,Tacos,FALSE,882 Sutter St
Death By Taco,301 King St Ste B,Death by Taco,waPEqR-RHpgtmzW_CWY0og,$$,4,196,Tacos,FALSE,301 King St
Courthouse Cafe,95 7th St Rm 103,Courthouse Café & Catering,#NAME?,$,3.5,6,Cafes,FALSE,192 S Broad St
Goody Cafe,2 Marina Blvd Bldg C,Goody Cafe,rtid6l1A9oKzGZ1PrZdI2w,$,4,63,Cafes,FALSE,Fort Mason Ctr
Bluestone Lane,562 Sutter St,Bluestone Lane Theatre District Cafe,nE0A10WAQzl9yRHDH0nwlg,No record in Yelp,3.5,22,Coffee & Tea,FALSE,562 Sutter St
Magical Ice Cream,900 Grant Ave,Magic Fountain,1DjobOC0tXZ0jiHQj-lXsg,$,4,88,Ice Cream & Frozen Yogurt,FALSE,498 Morris Ave
Coast Poke Counter,2948 Folsom St,Coast Poke Counter,iZzc4r5VTaXT3OcP8OuqGg,$$,3,82,Poke,FALSE,30 Battery St
The Tru Lab,804 Bryant St,Tru-Colors Dental Lab,fWH8-6wIXiEqI8nePqf0UQ,No record in Yelp,5,1,General Dentistry,FALSE,1550 Noriega St
Tru Lab,804 Bryant St,Tru-Colors Dental Lab,fWH8-6wIXiEqI8nePqf0UQ,No record in Yelp,5,1,General Dentistry,FALSE,1550 Noriega St
Tru Lab Gelato & Pastries,804 Bryant St,Bi-Rite Creamery,wGl_DyNxSv8KUtYgiuLhmA,$,4.5,9552,Ice Cream & Frozen Yogurt,FALSE,3692 18th St
Tru Lab Functional Gelato Food,804 Bryant St,Bi-Rite Creamery,wGl_DyNxSv8KUtYgiuLhmA,$,4.5,9552,Ice Cream & Frozen Yogurt,FALSE,3692 18th St
Tru Lab Functional Food,804 Bryant St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
April Fresh,4007 24th St,April Fresh Cleaning,N3BjmnbhBKgTfCiSIdZX8A,No record in Yelp,2,5,Home Cleaning,FALSE,115D Coral St
Steamship,308 Parnassus Ave,Steamship,SEjEbXqS7zcu2SkZmFoS8A,$$,5,4,Caterers,FALSE,"San Francisco, CA 94117"
Falafelland,133 6th St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Amausaan Group,354 Clementi St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Pho At Bryant,2200 Bryant St,Pho on Bryant,6TUMyhZZI6LQfyX8ILBwNA,No record in Yelp,3,66,Vietnamese,FALSE,2200 Bryant St
New Ocean's Market,1616 Ocean Ave,Santa Monica Farmers Markets - Wednesday Downtown,5unM0aiwf4FVYL1s3tRcQQ,$$,4.5,208,Farmers Market,FALSE,Arizona Ave & 2nd St
"Sodexso America, Llc # 42422001",222 2nd St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Trou Normand,140 New Montgomery St,Trou Normand,1rFPsscjKmBXiAy_E10LmQ,$$$,4,558,American (New),FALSE,140 New Montgomery St
Los Planes De Renderos,12 Persia St Apt,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ling Ling Cuisine Restaurant,2517 San Bruno Ave,Ling Ling Cuisine Restaurant,#NAME?,$,3.5,158,Chinese,FALSE,2517 San Bruno Ave
Italian Homemade Company Hq,526 Columbus Ave Bldg,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Golden Saba Seafood,646 Washington St,Golden Saba Seafood,Evvn4vip1-FlSmLuLHnyFw,$$,4.5,139,Dim Sum,FALSE,646 Washington St
Dirty Robot Brew Works ; Dirty Robot,498 Alabama St,Magnolia Haight,tdPIuXJrcjH17SQn-H_mZw,$$,3.5,1779,Breweries,FALSE,1398 Haight St
Asahiru,1325 9th Ave,Asahiru,qMG_KMz9ZWPWu2PKdTd5pQ,No record in Yelp,4,14,Breakfast & Brunch,TRUE,1325 9th Ave
Laihong Restaurant,1416 Powell St,Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,$$,3.5,806,Dim Sum,FALSE,1416 Powell St
Bon Appetit @ Uber,71 Stevenson St 13th Fl,Dottie's True Blue Cafe,uEeWn6sPq-giWvfE9uhQ7A,$$,4,4491,American (Traditional),FALSE,28 6th St
Linkedin Cafe,222 2nd St,Equator Coffees,5rvyNzIminCO4u-hyozv_w,$$,4.5,98,Coffee & Tea,FALSE,222 2nd St
Hong Kong Lounge,5322 Geary Blvd,Hong Kong Lounge,VYd8UzwlwmX8Db5umNHNig,$$,3.5,1615,Dim Sum,FALSE,5322 Geary Blvd
The Upper Crust Baking Co. Inc,1182 Market St Ste 412,Beard Papa's,Nw8h8pc4TzHdVlPA3gsOlA,$,4,1035,Bakeries,FALSE,99 Yerba Buena Ln
Izakaya Sushi Ran,2223 Market St,Izakaya Sushi Ran,jtZuBwIefEdfBcLDFWNdbw,No record in Yelp,3.5,53,Izakaya,TRUE,2223 Market St
Pho At Bryant,2200 Bryant St,Pho on Bryant,6TUMyhZZI6LQfyX8ILBwNA,No record in Yelp,3,66,Vietnamese,FALSE,2200 Bryant St
Alley House,3751 Geary Blvd,Alley House,yrvUYpaHvdLYmptnXl3zdw,$$,4,62,Shanghainese,TRUE,3751 Geary Blvd
Crepe Box,601 Mission Bay Blvd,Crepe Box,bmzgQ0Z9oJXBTzqKMPSgnQ,No record in Yelp,5,2,Creperies,FALSE,601 Mission Bay Blvd N
"The Upper Crust Baking Co., Inc",1 United Nations Plz,Little Pie Company,VzHdgvEv9bx9RVrNbhsmQw,$$,4,689,Bakeries,FALSE,424 W 43rd St
Cafe St Jorge,3438 Mission St,Cafe St. Jorge,K8Fu4xrYFXphxudCoiAz_A,$$,4.5,443,Coffee & Tea,FALSE,3438 Mission St
Little Kite,3515 20th St,Little Kite,5vSccOaQTqnHtk-gMaTf1w,$$,3.5,49,Japanese,TRUE,3515 20th St
Cento Clutch,242 Townsend,111 Minna Gallery,xsG1SSVsm0YdL6-PaoKV_A,$$,3.5,767,Art Galleries,FALSE,111 Minna St
Ono Hawaiian Bbq,1501 Sloat Blvd Ste A,Ono Hawaiian BBQ,dJ4bSlqY3a5uU14WRqBrzA,$$,3,387,Hawaiian,FALSE,1501 Sloat Blvd
