,DBA Name,Street Address,Yelp_Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp_Address
9057,Dispensa Italian Charcoal Kitchen,39 Taylor St,Dispensa Italian Charcoal Kitchen,ub6z_k_Z-ix5pDvVRV1yOQ,$$$,4.5,86,Italian,FALSE,39 Taylor St
9059,Yuanbao Jiaozi,2110 Irving St,Yuanbao Jiaozi,K24TuqugeeJVkaFkS166BA,$,4,296,Chinese,FALSE,2110 Irving St
9062,Sizzling Pot King,139 8th St,Sizzling Pot King,BXWpEh0BkpAe6uE_83k5VA,$$,3.5,171,Szechuan,FALSE,139 8th St
9068,The Cordial,163 Jessie St,The Cordial,3dD_poo6FjpSpv3LcHJybg,$$,4.5,39,Bars,FALSE,163 Jessie St
9071,Sorrel Restaurant,3228 Sacramento St,Sorrel,JoU4A0wItwpBr1s-pyiCxg,$$$,4,209,American (New),FALSE,3228 Sacramento St
9092,Orchids Cafe,1031 Ocean Ave,Orchids Cafe,7UO9ZSGbm1X6GkezeJeyFg,$$,4,123,Chinese,FALSE,1031 Ocean Ave
9094,The Little Fresh,420 Judah St,The Little Fresh,L8YzQF-3S-XsJxtwoIZR6g,$$,4.5,17,Chinese,TRUE,420 Judah St
9097,Tenroku Ramen #2,4435 Mission St,Tenroku Ramen,KJe17Rv76-l-6vMthEEI7g,$$,3,49,Ramen,FALSE,4435 Mission St
9098,Dobbs Ferry,409 Gough St,Dobbs Ferry Restaurant,YCRkBdOsc290blM8TXwS3A,$$,4,592,American (Traditional),FALSE,409 Gough St
9101,Bar Crenn,3131 Fillmore St,Bar Crenn,1P8K-4e333xzfb8rBEkUog,$$$$,4,88,Wine Bars,FALSE,3131 Fillmore St
9102,The Sausage Factory,517 Castro St,The Sausage Factory,9i5LZqFVbTRq215ypJYzYQ,$$,3.5,576,Italian,FALSE,517 Castro St
9103,Mr. Bread,1018 Taraval St,Mr Bread,7iqJv4Re8o07-3G3VSNPQQ,$,4.5,162,Bakeries,FALSE,1018 Taraval St
9104,Pizzeria Avellino,2769 Lombard St,Pizzeria Avellino,YGdCt1nVHcQCCDVCCRmS6A,$,3.5,335,Pizza,FALSE,2769 Lombard St
9105,Avery,1552 Fillmore St,Avery Restaurant,auXdl2WBTohNUH2_37Jyag,$$$$,4.5,104,American (New),FALSE,1552 Fillmore St
9108,Qualitea,4023 18th St,QualiTea,tCjO8oR2xKEeiPqFRWaJpw,$,4,159,Bubble Tea,FALSE,4023 18th St
9110,Toppu Ramen & Dim Sum House,941 Kearny St,Toppu Ramen & Dim Sum House,RAqykee1WPsTsEBuBVC3mg,$$,4,237,Dim Sum,FALSE,941 Kearny St
9112,Zen Yai Thai Restaurant,771 Ellis St,Zen Yai Thai Restaurant,xaYfmUNTchH56sdxjHulfg,$,4,694,Thai,FALSE,771 Ellis St
9115,Daily Driver,2535 3rd St,Daily Driver,01PEEGsmzViln0LKbQNG2Q,No record in Yelp,3.5,185,Bagels,FALSE,2535 3rd St
9117,Cento Osteria,100 Brannan St,CENTO Osteria,6kH4VYv05rLRDqoCZKtqFw,$$,4,160,Italian,FALSE,100 Brannan St
9118,People's Bistro,1419 Haight St,People's Bistro,Bx6oh79eBfWQx4cgop7ACA,$$,4,172,Chinese,TRUE,1419 Haight St
9126,The Brew Coop,819 Valencia St,The Brew Coop,c7oErwrhdsk3tL4vR9EC1w,$$,4.5,211,Beer Bar,FALSE,819 Valencia St
9127,The Cheese Steak Shop,1716 Divisadero St,The Cheese Steak Shop,RJjuozKTsgwPNa429tnxbg,$$,4,912,Sandwiches,FALSE,1716 Divisadero St
9128,Lapisara Eatery,698 Post St,Lapisara Eatery,0mNzmmh1mrdh5Cpg2QUBiw,$$,4.5,693,Breakfast & Brunch,FALSE,698 Post St
9131,Tuba Express Mediterranean Kebab And Gyro,1550 California St,Tuba Express Mediterranean Kebab & Gyro,8wXA5hCMasPDEQYvwB3NYw,$$,4.5,176,Mediterranean,FALSE,1550 California St
9132,Golden Coffee,901 Sutter St,Golden Coffee Shop,rBwyayyqFMD8chqenrRxag,$,4,480,Breakfast & Brunch,FALSE,901 Sutter St
9140,Violet's,2301 Clement St,Violet's,_zCS5z46c2ZgoEDdMPjT8A,$$,3.5,152,Cocktail Bars,FALSE,2301 Clement St
9142,Rose Kitchen,607 Larkin St,Rose Kitchen,AnOXcqR0aafQYJjpc2s6YA,$$,4,43,Vietnamese,TRUE,607 Larkin St
9146,Wooly Pig,2295 3rd St,Wooly Pig,Id2aVe9l5YQlHtlXnGye-Q,$,4.5,656,Sandwiches,FALSE,2295 3rd St
9153,Happy Donuts,3801 24th St,Happy Donuts,dgOM7j47ta8oAjQun6NC_w,$,4,245,Donuts,FALSE,3801 24th St
9154,Casa De La Condesa,2763 Mission St,Casa De La Condesa Restaurant,5r5R1XN4j7d__Jvw3vAp_g,$$,4.5,42,Mexican,FALSE,2763 Mission St
9158,Hotel San Francisco,653 Commercial St,Hotel San Francisco,jj8XB8zmqlhfyRWwPUcWhg,$$,4,103,American (New),FALSE,653 Commercial St
9159,Executive Order Bar & Lounge,868 Mission St,Executive Order Bar & Lounge,EnQ3Om_c7ZK_tyScaobHlA,No record in Yelp,4.5,91,Cocktail Bars,FALSE,868 Mission St
9160,Creative Sushi Catering,800 Van Ness Ave,Creative Sushi Catering,57MTH5bcQWs0uKtb8pgIyg,$$,4.5,27,Caterers,FALSE,800 Van Ness Ave
9166,Indo,4039 18th St,INDO,D8TnH9-dWtqVLOkOama82w,$$$,4.5,100,Indonesian,TRUE,4039 18th St
9168,Toyama Japanese Restaurant,3727 Geary Blvd,Toyama Sushi,KutHWQT6Ha5ZRplvZ5mLXg,$$,4,76,Japanese,FALSE,3727 Geary Blvd
9175,Teapenter,1518 Irving St,Teapenter,RZHt146wACErasKjJpBAGA,$,4,75,Bubble Tea,FALSE,1518 Irving St
9176,Z Zoul Cafe,295 Eddy St,Z Zoul Cafe,EsnNcX1lxxhUQNtnooRM7A,$,4.5,108,Cafes,FALSE,295 Eddy St
9177,Nico,710 Montgomery St,Nico,aDM5I7syc0LR49nf7pLIXQ,$$$,4,290,American (New),FALSE,710 Montgomery St
9179,Recovery Room,4528 Mission St,Recovery Room,QKxnAWCaExqaVjKK6_N_wQ,$,4.5,33,Sports Bars,FALSE,4528 Mission St
9181,Wing Lee Bakery,503 Clement St,Wing Lee Bakery,cHBLiy_53nQZrsrR-NH_Hg,$,4,476,Bakeries,FALSE,503 Clement St
9191,Beer Nerds,3331 24th St,Beer Nerds,pXvWsggJNJqgmkJ6NBEsMQ,$$,4.5,40,Beer Bar,FALSE,3331 24th St
9200,Bon Appetit @ Usf Crossroads,2130 Fulton St,Bon Appetit,HcZ1IJ9r0EIhg0_CKFmF7A,$$,2,32,Fast Food,FALSE,2130 Fulton St
9203,Casa Mayah Restaurant,294 Turk St,Casa Mayah Restaurant,zoye33wZbjxBjB5cLTSTHQ,No record in Yelp,5,4,Mexican,FALSE,294 Turk St
9204,Eggxotic,3251 20th Ave,Eggxotic,qQzhH7Da218OsI7xE3DnGA,$,2.5,160,Bubble Tea,TRUE,3251 20th Ave
9206,Bunn Mike,300 De Haro St,Bunn Mike,yLB2jM5grcs9ZyqS2BSReA,$,4,77,Vietnamese,FALSE,300 De Haro St
9208,Izakaya Yoki,900 Bush St,Izakaya Yoki,bUllrq8bcGbn9TKtVcjL-A,$$,4,181,Izakaya,FALSE,900 Bush St
9210,Sunday At The Museum,200 Larkin St,Sunday at the Museum,LnE9YNch4gkUao89-pXaBQ,$$,4,58,Cafes,FALSE,200 Larkin St
9211,Cafe 2238,2238 Geary Blvd,Café 2238,CABtCkwmr-W7J4pq8Rl5Hg,$,2.5,74,Bakeries,FALSE,2238 Geary Blvd
9213,Boba Guys,836 Divisadero St,Boba Guys,g2ckHUzTfnsFR_pW0Ism7g,$,4,106,Bubble Tea,FALSE,836 Divisadero St
9218,Ichipub,1706 Post St,IchiPub,5GymfszGcdPeSxugCQUreQ,$$,4.5,24,Karaoke,FALSE,1706 Post St
9226,Poke Delish,708 Kearny St,Poke Delish,U2liLzHRf-EOM9MGH8U6Rw,$$,4,235,Hawaiian,TRUE,708 Kearny St
9229,Ace King Bbq,1820 Clement St,Aceking BBQ,2FuVuO6uJUviM1QAawlAPA,$,3.5,39,Barbeque,FALSE,1820 Clement St
9237,Aroma Tea Shop,430 Beach St,Aroma Tea Shop,4xCg6hKEjbJW3DAeivAGBg,$$,5,18,Coffee & Tea,FALSE,430 Beach St
9239,Kokio Republic,428 11th St,Kokio Republic,gsLpJ7W3dgTQ5xUBim00UQ,$$,4,179,Food Trucks,FALSE,428 11th St
9246,La Spot,3201 20th Ave,La Spot,4CwgHUAIpOaEOGaVe4u3GA,No record in Yelp,4.5,11,Juice Bars & Smoothies,FALSE,3201 20th Ave
9249,Broken Record Kitchen,1166 Geneva Ave,Broken Record,QCQ3WN7hd9xMPs2_ycHa_A,$,4,1242,Dive Bars,FALSE,1166 Geneva Ave
9250,Last Rites,718 14th St,Last Rites,IHag8Alsxf1VAkfyHNGFug,$$,4.5,173,Cocktail Bars,FALSE,718 14th St
9257,Back Room,4601 Geary Blvd,Back Room,Vm6Vq_5dLFs2YzSD9MQhlQ,$,4.5,48,Coffee & Tea,TRUE,4601 Geary Blvd
9258,Bing & Boba,1476 Haight St,Bing & Boba,Yl-RSgod49o-vA8DLpg3Vg,$,3,53,Bubble Tea,TRUE,1476 Haight St
9262,Joey And Pat's Bakery & Coffee,2499 Folsom St,Joey & Pat's Italian Bakery & Cafe,ZATgEABxp-snfhtiYpDM4A,$,3.5,73,Bakeries,FALSE,2499 Folsom St
9264,Spice Kitchen,432 Sutter St,Spice Kitchen,AgUY2nxGNOhMQOo41dY7ow,$$,3.5,117,Szechuan,FALSE,432 Sutter St
9269,Bay Subs & Deli,2486 Sacramento St,Bay Subs & Deli,Nty8mxwmbRviQmWUKedhfg,$,4.5,147,Sandwiches,FALSE,2486 Sacramento St
9272,Blue Fog Market,2567 Gough St,Blue Fog Market,qaesqmgpYV9KCxWw_VVkCw,$$,3.5,341,Delis,FALSE,2567 Gough St
9278,Pacific Cafe,7000 Geary Blvd,Pacific Cafe,ZiTRspDPY9T_kh4tQDwDMQ,$$,4,740,Seafood,FALSE,7000 Geary Blvd
9282,Curio At The Chapel,777 Valencia St,The Chapel,FH6GnjcOSdlcSAAA947Ygg,$$,4,285,Music Venues,FALSE,777 Valencia St
9292,Le Trio,2575 Judah St,Le Trio,UVt1r213Ju4wi5YdoDDVmA,No record in Yelp,4.5,92,Coffee & Tea,FALSE,2575 Judah St
9293,The Salad Place & Rotisserie,5392 Mission St,The Salad Place & Rotisserie,1rrYWG3rEiAoAnu_0XPsEA,No record in Yelp,5,28,Sandwiches,FALSE,5392 Mission St
9301,Kitava,2011 Mission St,Kitava,BC5aw6Kdt6pxz02du20DyA,$$,4.5,375,Gluten-Free,FALSE,2011 Mission St
9309,Eat Sushi,1516 Folsom St,Eat Sushi Restaurant,5HA7OuFkkN76mBiJmI-MoA,$$,4.5,144,Sushi Bars,FALSE,1516 Folsom St
9310,77 Chinese And Vietnamese Cuisine,77 Battery St,77 Chinese & Vietnamese Cuisine,YQl-Fre0Btv_Vi04-1d2hQ,$,3,181,Chinese,FALSE,77 Battery St
9314,Alx,680 Folsom St,ALX by Alexander's Steakhouse,idtdAc0ZmoO5HcO3EvQqkA,No record in Yelp,3.5,155,American (New),FALSE,680 Folsom St
9318,Doppio Zero,395 Hayes St,Doppio Zero,hpWxd0XzCugruD-Dl_i4Kw,$$,4,202,Pizza,FALSE,395 Hayes St
9320,Casa De La Condesa Restaurant,2763 Mission St,Casa De La Condesa Restaurant,5r5R1XN4j7d__Jvw3vAp_g,$$,4.5,42,Mexican,FALSE,2763 Mission St
9325,Firepie,3498 Cesar Chavez St,Firepie,OZmcsRlyzYLhPLLu1FTlgg,$$,4.5,260,Pizza,FALSE,3498 Cesar Chavez St
9328,Grinders Pizzeria,448 Balboa St,Grinders Pizzeria,DT8cEytrHzXzI4YP53WaHw,$$,3.5,302,Pizza,FALSE,448 Balboa St
9331,Cafe Guatemalteco,4794 Mission St,Yo Soy Café Guatemalteco,BbeE3FtAlrAfr5wk8vkuyw,$,4.5,76,Cafes,FALSE,4794 Mission St
9333,Cento Coffee,372 Ritch St,Cento,vN62LU8SPRThy_Qr0WnR5A,$,4,217,Coffee & Tea,FALSE,372 Ritch St
9334,La Catrachita,1600 Guerrero St,La Catrachita Cafe,K4He9m65xKuKacpbK6ebLQ,$,4.5,71,Cafes,TRUE,1600 Guerrero St
9337,Karma Cafe,1901 Hayes St,Karma Cafe,XpwlIikIpDa8Squ9sHeTqA,$$,4.5,60,Coffee & Tea,FALSE,1901 Hayes St
9340,Urban Ritual,488 Fell St,Urban Ritual,VQPtsRVNTFkFptcXDTtIyg,$,4.5,519,Bubble Tea,FALSE,488 Fell St
9342,Palermo Ii Delicatessen,658 Vallejo St,Palermo II Delicatessen,zYUgm_qOcly8mhLdTSFnKw,No record in Yelp,5,60,Delis,FALSE,658 Vallejo St
9343,Delicious Dimsum,752 Jackson St,Delicious Dim Sum,Fo5Wscbb9rwcLuaO-sc2zQ,$,4,947,Dim Sum,FALSE,752 Jackson St
9353,Mix Traditions,800 Cortland Ave,Mix Traditions,pZKsbXuxgKzLljJdWI_Dbw,No record in Yelp,4.5,61,American (Traditional),FALSE,800 Cortland Ave
9357,Purple Kow,3620 Balboa St,Purple Kow,wBvDeIMjm_bq7dfyyusAwg,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St
9360,Purplekow,3620 Balboa St,Purple Kow,wBvDeIMjm_bq7dfyyusAwg,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St
9364,Double Decker,2956 24th St,Double Decker,xF_rXBt1ZrE0nO-fKoVHqQ,$,3.5,44,Chicken Wings,FALSE,2956 24th St
9367,What The Cluck,1782 Haight St,What The Cluck,x9KuQxYGSbPBqkTh77NGHA,$$,4.5,152,Thai,FALSE,1782 Haight St
9372,Raavi Eatery,1063 Market St,Chanvi Eatery,5ZpwZiSh2jVSjyO54LsMiw,$,4.5,234,Indian,FALSE,1063 Market St
9373,The Boardroom,1600 Powell St,The Boardroom,mi8ADETT7WJfssSTld7OmA,$$,4,425,Sports Bars,FALSE,1600 Powell St
9377,Ichiraku Ramen,5336 Geary Blvd,Ichiraku Ramen,8jzDfZi2bCtXlQ9PVYh3wA,$$,4,227,Ramen,FALSE,5336 Geary Blvd
9380,Loving Cup,608 Divisadero St,Loving Cup,_oQlxPvf4tDtTM-FwPmpuw,$$,3.5,49,Ice Cream & Frozen Yogurt,FALSE,608 Divisadero St
9382,Yo Tambien Cantina,205 Hugo St,Yo También Cantina,6Yoh6t8_nmpJqwmNDENP6w,$$,4.5,51,Cafes,FALSE,205 Hugo St
9392,Venus Cafe,700 Clement St,Venus Cafe,3jXC8RbeYZ4X5c7g5lMdaA,$$,3,114,Hong Kong Style Cafe,FALSE,700 Clement St
9399,Irving Pizza,928 Geary St,Irving Pizza,qBpdp2DI-CKTgaxpEJpvvQ,$,3.5,224,Pizza,FALSE,928 Geary St
9401,Oye Managua,3385 Mission St,Oye Managua,s4GvKQzi6eHEr-2F5z8o_A,$$,3.5,268,Latin American,FALSE,3385 Mission St
9402,Peet's Coffee & Tea,692 Mission St,Peet's Coffee,3Vp1tYOegGTeuFbhZGKAGA,$,4,191,Coffee & Tea,FALSE,692 Mission St
9411,Dijon Burger,1428 Polk St,Dijon Burger,f074dJ1sDl22dNYQn0SeDg,$$,3.5,203,Burgers,FALSE,1428 Polk St
9424,Hidden Star Orchards @Stonestown Farmers Market,3251 20th Ave,Stonestown Farmers' Market,VYSsWzzOVavuJ_EZc7-EXA,$,4.5,169,Farmers Market,FALSE,3251 20th Ave
9429,The Hearth,4701 Geary Blvd,The Hearth,T_1DmtL6KJ6NfKWPBP7OMQ,$,4,104,Bars,FALSE,4701 Geary Blvd
9434,Ushitaro,1382 9th Ave,Ushi Taro,SO7w-fN6uIBUEzkakrcxoQ,$$,4,202,Ramen,FALSE,1382 9th Ave
9442,"Alembic, Sf",1725 Haight St,The Alembic,f8fYPWuRB4o225YjPEjq8w,$$,4,1674,Bars,FALSE,1725 Haight St
9444,Taco Taco,301 Sacramento St,Taco Taco,tVQJDW4dyf7Ec7ZfQfCK4g,No record in Yelp,3,3,Tacos,FALSE,301 Sacramento St
9445,Aramex,2020 Mission St,Aramex,_WgHKxubuAJGIoNkS_auWQ,No record in Yelp,4.5,12,Pizza,FALSE,2020 Mission St
9449,Prairie,3431 19th St,PRAIRIE,0YV-X4o4imnCMp5Mzu5JqQ,No record in Yelp,4,136,Italian,FALSE,3431 19th St
9452,Bistro Kazan,930 Bush St,Bistro Kazan,PKh6B0xWfkfpcBwVRaKPhQ,No record in Yelp,4.5,32,Tapas Bars,TRUE,930 Bush St
9456,Origen,2948 Folsom St,Origen,OkO4qzhxAx-BmzMCr7547A,No record in Yelp,4,2,Mexican,FALSE,2948 Folsom St
9460,City Beer Store,1148 Mission St,City Beer Store,7vqUGG9ZBZKOjOFPs8lEgQ,$$,4.5,758,"Beer, Wine & Spirits",FALSE,1148 Mission St
9462,Thai Nghiep Ky Mi Gia Restaurant,1427 Noriega St,Thai Nghiep Ky Mi Gia,#NAME?,$,4,406,Vietnamese,FALSE,1427 Noriega St
9465,Mybento,214 Sutter St,My Bento,7o_Zkn7rN37Qaxk90l0neQ,No record in Yelp,4,17,Korean,TRUE,214 Sutter St
9474,Sanppo Restaurant,1702 Post St,Sanppo Restaurant,wAPk6QJV6NtXxNQgSd1dkA,$$,3,374,Japanese,FALSE,1702 Post St
9479,Isa,3324 Steiner St,Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,$$$,4,2035,French,FALSE,3324 Steiner St
9483,Mac'd,2127 Polk St,MAC'D,2Mf1yO8mWcUMdnwDpSzWww,$$,4,211,Comfort Food,FALSE,2127 Polk St
9485,Mixt Greens/mixt,901 Valencia St,MIXT,yQ26gbzvYwQiPyYpBJCnAw,$$,4,136,Salad,FALSE,901 Valencia St
9488,Bobos The Steak The Crab,1450 Lombard St,Bobo's,yNU6sPRWzVl0ngCRqat1TQ,$$$,4,2084,Steakhouses,FALSE,1450 Lombard St
9493,Chatz Coffee,215 2nd St,Chatz Coffee Shop,Uv0rM1mX1bgTx9iKNvM-cw,$,3.5,20,Coffee & Tea,FALSE,215 2nd St
9494,Panchitas,530 Valencia St,Panchitas Pupuseria,yzjBQg-HAW7kOJnrmCkJ8A,$$,4,36,Salvadoran,FALSE,530 Valencia St
9495,San Francisco Proper Hotel - Villon,1100 Market St,Villon,5fUuCey44roe-YTac_zqBw,$$,4,235,American (New),FALSE,1100 Market St
9496,San Francisco Proper Hotel - Charmaine's,1100 Market St,San Francisco Proper Hotel,iIiyp6hb6fe8krTIhH4KjA,$$,3.5,94,Hotels,FALSE,1100 Market St
9500,Cow Marlowe,3154 Fillmore St,Cow Marlowe,B_DkG3QGsINbTLhxrCL3FA,No record in Yelp,3.5,59,Burgers,TRUE,3154 Fillmore St
9504,Poets Cafe,100 Larkin St,Poet's Cafe - San Francisco Main Library Cafe,EPX_VLWZEQow3tdw_WacYA,$$,3,8,Cafes,FALSE,100 Larkin St
9510,Souvla,531 Divisadero St,Souvla,wdqRLypbCo7KCyhLNB8mIQ,$$,4,436,Mediterranean,FALSE,531 Divisadero St
9511,Chanvi,1063 Market St,Chanvi Eatery,5ZpwZiSh2jVSjyO54LsMiw,$,4.5,234,Indian,FALSE,1063 Market St
9514,Memphis Minnie's Bbq Joint,576 Haight St,Memphis Minnie's,VlNE3m59v836-t3V4ZaOWQ,$$,3.5,1574,Barbeque,FALSE,576 Haight St
9515,Mamo,3659 Buchanan St,MaMo,mdVq5YJoRhbQl2DD9BPQHw,$$,5,87,American (New),FALSE,3659 Buchanan St
9516,Mama Coco's Restaurant,4995 Mission St,Mama Coco's Restaurant,NZKDLGFZ1ahZTtTgA3_yew,No record in Yelp,4.5,30,American (Traditional),FALSE,4995 Mission St
9522,The Lucky Pig,791 O'farrell St,Lucky Pig,G3nORz3a6ZnHkOwc7xppdw,$$,4,135,Korean,FALSE,791 O'farrell St
9523,The Story Of Ramen,3231 24th St,The Story of Ramen,T2_2YZNHFvDTyLWwO90Y2Q,$,4.5,67,Cooking Classes,FALSE,3231 24th St
9527,Piccolo Pete,2155 Bayshore Blvd,Piccolo Petes Cafe,FzLd7AAQ0iDmNCdrie3P1Q,$,5,262,Coffee & Tea,TRUE,2155 Bayshore Blvd
9529,Plain Jane,1000 Guerrero St,Plain Jane,2IgUNNcCoUcmhiv5ei-Vlw,$$,4.5,190,Breakfast & Brunch,FALSE,1000 Guerrero St
9530,Ppq Dungeness Island,2332 Clement St,PPQ Dungeness Island,-4wz0dOG3RdBNYE02l9KjA,$$,4,3032,Seafood,FALSE,2332 Clement St
9534,Manny's,3092 16th St,Manny's,JZ1CWLfJ1cm6fuHkU2vo-g,$,4,147,Cafes,FALSE,3092 16th St
9536,Kkochi Korean Bbq Restaurant,704 Post St,KKOCHI Grilled Korean BBQ,uankR6i5IfVU1_NoW_8h5Q,$$,4.5,94,Korean,FALSE,704 Post St
9539,Local Cafe,33 Kearny St,Local Cafe,xlTT43ntj_BCl2KKtrlk5w,$$,4.5,23,Acai Bowls,FALSE,33 Kearny St
9543,Mission Coffee,3325 24th St,Coffee Mission,r8fn5tRnxCWw_g8dV-7Biw,$,4,127,Coffee & Tea,FALSE,3325 24th St
9547,Parklab Gardens,1379 4th St,Parklab Garden,Zv-SOZO2pKwWzQwh9R_7Zw,No record in Yelp,5,4,Recreation Centers,FALSE,1379 4th St
9548,Sushi Shoh,406 Dewey Blvd,Yoji Sushi House,3cLA9tLm7zCfEpeRTAeVmw,$$,4,252,Sushi Bars,FALSE,406 Dewey Blvd
9556,Philmore Creamery,1840 Fillmore St,Philmore Creamery,DicCVq8FwpfT9lD40B_sxg,$$,4.5,211,Gelato,FALSE,1840 Fillmore St
9558,Underdogs To,3600 Taraval St,Underdogs Too,cqHQSWwItezUT0AryDH-4g,$$,4,197,Mexican,FALSE,3600 Taraval St
9560,Mai Mai Sandwich & Bakery,750 Clement St,Mai Mai Sandwich & Bakery,s_flMNwYHcyyWhe0qhevsA,No record in Yelp,4.5,17,Sandwiches,FALSE,750 Clement St
9564,Memphis Minnie's Bbq Joint,576 Haight St,Memphis Minnie's,VlNE3m59v836-t3V4ZaOWQ,$$,3.5,1574,Barbeque,FALSE,576 Haight St
9565,Van Ness Cafe & Gyros,826 Van Ness Ave,Van Ness Cafe & Gyros,vcg3U2vEFuSSK00Njxwk2g,$$,4,105,Mediterranean,FALSE,826 Van Ness Ave
9571,Happy Cow Creamery & Tea,2291 3rd St,Happy Cow Creamery & Tea,WXAjDSOPkhm1vz4aYoLoqA,$,4,35,Bubble Tea,FALSE,2291 3rd St
9584,Pasta-Pop-Up,550 Green St,Pasta Pop-Up,lP6Tq3n0b1wqHAhm8L1ZTw,$$,4,186,Pasta Shops,FALSE,550 Green St
9589,Palace Of Spices,173 Eddy St,Palace of Spices,a_n8SlHw0wBmoJUt4lsGFA,No record in Yelp,4,56,Indian,FALSE,173 Eddy St
9590,Wow Thai Kitchen,701 Randolph St,Wow Thai Kitchen,CL9NbhM2tYC8nRwxvR9Yvw,$$,3.5,68,Thai,FALSE,701 Randolph St
9591,Ritu Indian Soul Food,3111 24th St,Ritu Indian Soul Food,_Y0KXPPRpI-eYvkLUYpwkw,$$,4,251,Indian,FALSE,3111 24th St
9601,Presidio Pizza Company,1862 Divisadero St,Presidio Pizza Company,z7cKVX0Ks3GHrS9YN0F9Dw,$,3.5,358,Pizza,FALSE,1862 Divisadero St
9602,Ping & Yang,955 Larkin St,Ping Yang Thai Grill & Dessert,LubmEMi9H4tjsd_PN3cZWQ,$$,4,95,Thai,FALSE,955 Larkin St
9603,Kaiyo Restaurant & Bar,1838 Union St,KAIYŌ,_TVBDjUzNKi4HEmUT4yPGA,No record in Yelp,4,264,Japanese,FALSE,1838 Union St
9610,Mangrove Kitchen,312 Divisadero St,Mangrove Kitchen,#NAME?,$$,4,222,Thai,FALSE,312 Divisadero St
9615,Dynamo Donuts,2760 24th St,Dynamo Donut & Coffee,I0UVBT1-k0LqUICRLr9l5A,$,4,1855,Coffee & Tea,FALSE,2760 24th St
9616,Dynamo Donut & Coffee,2760 24th St,Dynamo Donut & Coffee,I0UVBT1-k0LqUICRLr9l5A,$,4,1855,Coffee & Tea,FALSE,2760 24th St
9707,Fangyuan Kitchen,31 Cambon Dr,Fang Yuan Kitchen,D5k5iIhjLsaAgdcpQnOmcg,$$,2.5,55,Chinese,FALSE,31 Cambon Dr
9715,Mendocino Farms,465 California St,Mendocino Farms,CaqzKTAzHfPOIFkLp7xyBQ,$$,4,185,Sandwiches,FALSE,465 California St
9748,Piccolo Pete,2155 Bayshore Blvd,Piccolo Petes Cafe,FzLd7AAQ0iDmNCdrie3P1Q,$,5,262,Coffee & Tea,TRUE,2155 Bayshore Blvd
9754,Lam Hoa Thuan Restaurant,2337 Irving St,Lam Hoa Thuan Restaurant,RFN0LfJqSO0lGcArWikKdQ,$,3.5,528,Vietnamese,FALSE,2337 Irving St
9757,Troya Mediterranean Soma,214 Townsend St,Troya Soma,MpES3ucw5nv7bjAVKXRkuA,No record in Yelp,4.5,38,Mediterranean,FALSE,214 Townsend St
9759,Pho Vung Tau,708 Vallejo St,Pho Vung Tau,IiawLo4puLiRPqYssFC1_w,$,3.5,163,Vietnamese,FALSE,708 Vallejo St
9760,The Store On The Corner,121 New Montgomery St,The Store On the Corner,D-RmoSAWNR_qh9A013AP-A,$,4,177,Korean,FALSE,121 New Montgomery St
9761,Barbara Pinseria & Cocktail Bar,431 Columbus Ave,Barbara Pinseria & Cocktail Bar,iVOrpINZYBTqqAGpaVFZOQ,$$,4,156,Cocktail Bars,FALSE,431 Columbus Ave
9782,Chalos,2240 Taraval St,Chalos,5hGdrv-6iKWTLty3kugopw,$$,4.5,202,Coffee & Tea,FALSE,2240 Taraval St
9785,Mokuku,332 Clement St,Mokuku,FjH84fORpMlG0kQWEBKgaw,No record in Yelp,4,137,Hot Pot,FALSE,332 Clement St
9794,Ingleside Pizza,4097 19th Ave,Ingleside Pizza,UhXTdMeuA53PD0hGvuHRrA,$$,3.5,94,Pizza,FALSE,4097 19th Ave
9796,Beachside 4300,4300 Judah St,Beachside Coffee Bar & Kitchen,fyeTybE7wDkieUwq4urOCA,$$,4,828,Breakfast & Brunch,FALSE,4300 Judah St
9797,La Cuisine Cafe,1145 Market St,La Cuisine Café,5AbIje9ZFCsTF1YrESSOIg,$,4.5,40,Breakfast & Brunch,FALSE,1145 Market St
9799,Bao Bao Noodle Bar,3319 Balboa St,New Dumpling King,FBQ6sliYlWLw4xptg4tDvw,$$,4,36,Chinese,FALSE,3319 Balboa St
9800,School Night,601 19th St,School Night,Tl3GR0XK7hGUBvJalnQOqw,$$,4,91,Latin American,FALSE,601 19th St
9806,Pearl 6101,6101 California St,Pearl 6101,sfqkkqFmmYGOT0PCbbD9ZQ,$$,4.5,219,Cafes,FALSE,6101 California St
9807,Word A Cafe,5114 3rd St,Word A Cafe,UedXQCDG3BzWG9kJjek2Vg,No record in Yelp,5,44,Cafes,FALSE,5114 3rd St
9820,Ramenwell,3378 18th St,Ramenwell,d4IcZGC-gvms4f45oXor8A,$$,4,125,Ramen,FALSE,3378 18th St
9821,Sumo,420 Judah St,Sumo,RT9Xbhwo78uBzEYahS3NeA,$$,3.5,110,Sushi Bars,TRUE,420 Judah St
