DBA Name,Street Address,Yelp Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp Address
New Wing Sing Bakery,1125 Stockton St,,,,,,,,
Luisa's Restaurant Wine-Champagne Bar Since 1959,759 Columbus Ave,,,,,,,,
Eleven O One,1101 Polk St,,,,,,,,
Beit Rima,86 Carl St,,,,,,,,
K Five Fifty,550 Kearny,,,,,,,,
Sweet Mango Desert & Cafe,5217 Geary Blvd,,,,,,,,
Quince Pacific Avenue Llc,470 Pacific Ave,,,,,,,,
Candlestick Pizza,7 Warriors Way  Ste 208,,,,,,,,
Tin Pot Creamery,500 Terry Francois Blvd  Ste 73,,,,,,,,
Everbowl San Fransisco,170 O'farrell St,,,,,,,,
"Obour Foods, Llc",699 Columbus Ave,,,,,,,,
Kayma,428 11th St,,,,,,,,
Yummy Home Plate,177 Townsend St,,,,,,,,
By Me Boba Tea,22 Ross Aly,,,,,,,,
Aramark Refreshments At Salesforce,415 Mission St,,,,,,,,
Test Prod Patch 72 Nb 10042019,1155 Market St,,,,,,,,
Sipsation By Salina,1550 Underwood Ave,,,,,,,,
Yum.bao,3131 Lincoln Way,,,,,,,,
Empress By Boon,838 Grant Ave Fl Sixth,,,,,,,,
Joe & The Juice,1155 4th St,,,,,,,,
Joe & The Juice,303 2nd St,,,,,,,,
Joe & The Juice,1 San Francisco International Airport Boarding Area  Fl 3,,,,,,,,
Joe & The Juice,2213 Fillmore St,,,,,,,,
Joe & The Juice,525 Market St,,,,,,,,
Joe & The Juice,301 Howard St,,,,,,,,
Joe & The Juice,235 Montgomery Street,,,,,,,,
Joe & The Juice,50 California St,,,,,,,,
Native Catering Sf,1750 Cesar Chaves  Bldg E,,,,,,,,
May Catering,900 Minnesota St,,,,,,,,
Cracked & Battered,2240 Chestnut St,,,,,,,,
Papa Johns,69 Cambon Dr,,,,,,,,
Terra Soups,77 Dow Pl Bldg 507,,,,,,,,
Spicy Dragon,3914 Judah Ave,,,,,,,,
Missionaries Of Charity,3255 Folsom St,,,,,,,,
Los Kuyas Catering,3251 20th Ave,,,,,,,,
Catering With Style,1566 Carroll Ave,,,,,,,,
Daily Zen Bento,1566 Carroll Ave,,,,,,,,
Bay Harvest Catering,2948 Folsom St,,,,,,,,
Umai Savory Hot Dogs #105,845 Market St Unit Fc8,,,,,,,,
Mike's Deli,325 Mason St 10,,,,,,,,
Mamahuhu,517 Clement St,,,,,,,,
Old Ship Saloon,298 Pacific Ave,,,,,,,,
Jadena_Ts Kettle Corn,1377 Fell St,,,,,,,,
Ama Uji Matcha,145 Jefferson St Ste 400,,,,,,,,
Tin Cactus,56 Belden Place,,,,,,,,
Shabakes,301 Mission St Apt 7f,,,,,,,,
Clean Mendezcruz,25 Lessing St,,,,,,,,
Sababa,71 Stevenson St 100,,,,,,,,
A Table,4843 Geary Blvd,,,,,,,,
Haute Sauce Foods,1983 Mcallister St,,,,,,,,
Cult Favorite Llc,444 Kansas St,,,,,,,,
Eclectic Cookery,103 Horne Ave,,,,,,,,
Base Camp Nepal,2400 Folsom St,,,,,,,,
Tre Rosso Lp,393 West Portal Ave,,,,,,,,
Cosina Mayah Restaurant,2909 16 Th St,,,,,,,,
Kitchengineers,1401 Powell St,,,,,,,,
Rose Indian Cuisine Inc,1386 9th Avenue Ave,,,,,,,,
Ginger Elizabeth Chocolates,1 Ferry Building  50,,,,,,,,
Foodworks,901 Mission St. St,,,,,,,,
Delightful Foods,1700 O'farrell St,,,,,,,,
Eclectic Cookery,103 Horne Ave,,,,,,,,
325 Mason Cafe,325 Mason St Unit 10,,,,,,,,
Dumpling Time,191 Warriors Way Ste 101,,,,,,,,
Chilicali Llc,103 Horne Ave Bldg,,,,,,,,
Honey Pig,4217 Geary Blvd,,,,,,,,
Barley,1038 Polk St,,,,,,,,
Palermo Pizza & Sandwiches,829 Geary St,,,,,,,,
Dinosaurs,2275 Market St Ste H,,,,,,,,
Matcha Cafe Maiko,756 Grant Ave,,,,,,,,
Mazaa,Harrison St,,,,,,,,
Coffeeshop,2751 21 St,,,,,,,,
Bon Appetit @ Cruise,333 Brannan St 3rd,,,,,,,,
Bon Appetit @ Cruise Coffee Bar,333 Brannan St 1st,,,,,,,,
A & S Food Services Inc,1 Mobile Caterers,,,,,,,,
Hayes Pizza,2077 Hayes St,,,,,,,,
Bauman Enterprises Llc,1 Mobile Caterers,,,,,,,,
Bonilla's Bistro,488 Haight St,,,,,,,,
Guckenheimer At Google - 121 Spear St Suite 201,121 Spear St 201,,,,,,,,
Khao Thai Catering,501 Taylor St Apt 608,,,,,,,,
Lomo Libre Llc,1 Mobile Caterers,,,,,,,,
Lerso,1 Mobile Caterers,,,,,,,,
Brevetti,489 3rd St,,,,,,,,
"Bean Sprouts, Llc",3200 California St,,,,,,,,
Plaza Cart #1 Beverage,1 Warriors Way Plaza Lvl South East,,,,,,,,
Cafe De Casa,3985 17th St,,,,,,,,
Plaza Cart #2 Snack,1 Warriors Way Plaza Lvl South East,,,,,,,,
Plaza Cart #3 Coffee,1 Warriors Way Plaza Lvl South East,,,,,,,,
Plaza Cart #4 Sandwich Cart,1 Warriors Way Plaza Lvl South East,,,,,,,,
Plaza Cart #5 Hot Dog,1 Warriors Way Plaza Lvl South East,,,,,,,,
Numpangsf,993 North Point,,,,,,,,
Enter The Cafe,1401 Powell St,,,,,,,,
The Flavorful Bite,252 Church St Apt,,,,,,,,
Bon Appetit @ Cruise,333 Brannan St,,,,,,,,
Bon Appetit @ Cruise Coffee Bar,333 Brannan St,,,,,,,,
Bon Appetit @ Dolby,1275 Market St 2nd,,,,,,,,
Sunday Gather,4100 Third St,,,,,,,,
Capsule 1,215 Fremont St 3,,,,,,,,
Capsule 2,215 Fremont St 4,,,,,,,,
Mainstay Markets,655 22nd St,,,,,,,,
The Organic Coup Food Truck,2 Marina Blvd Fort Mason Center  C370,,,,,,,,
Canteen(break Room 23rd And 25th Floor),222 2nd St,,,,,,,,
Sfcjl,301 Silver Ave,,,,,,,,
Irving Pizza,928 Geary St,,,,,,,,
Mendez Cruz Catering,25 Lessing St,,,,,,,,
Udupi Palace,1007 1/2 Valencia St,,,,,,,,
Sweet Glory,721 Larkin Street St,,,,,,,,
Lucia's Pizzeria,1 United Nations Plaza,,,,,,,,
Reem's Mission,2901 Mission St,,,,,,,,
Nightingale,239 Kearny St,,,,,,,,
Salt Partners,1114 Valencia St,,,,,,,,
Gourmonade,2565 Third St Unit 316,,,,,,,,
K8ter 2 You,1819 Polk St 207,,,,,,,,
R & G Lounge,631 Kearny St B,,,,,,,,
Kingbob,1421 44th Ave,,,,,,,,
Porkie,205 Frederick St A,,,,,,,,
Pretzelina Llc,2325 Third St Unit 326,,,,,,,,
Kingbob,645 Clay St,,,,,,,,
Bay Hae,1355 Market St Ste 100,,,,,,,,
Evergreen Garden Restaurant,3100 18th St,,,,,,,,
Cable Car Pub Llc,1 Hallidie Plaza  Ste 701,,,,,,,,
Guerrilla Vision Llc,1490 Sacramento St 2a,,,,,,,,
Fondue Chinoise,430 Broadway,,,,,,,,
"Fare Resources, Inc.",2170 Folsom St,,,,,,,,
Deck The Halls,1490 Sacramento St Apt 2a,,,,,,,,
Jungle Theory,1490 Sacramento St Apt 2a,,,,,,,,
Fenikkusu,1009 Guerrero St,,,,,,,,
Crepe Hearts,601 Mission Bay North Blvd,,,,,,,,
Crepe Hearts,1379 4th St,,,,,,,,
Crepe Hearts,1 United Nation Plaza,,,,,,,,
Constellation Culinary Group,55 Music Concourse Dr,,,,,,,,
The Broken Record Kitchen,1166 Geneva Ave,,,,,,,,
Piccolo Petes Cafe,4717 Mission St. St 5,,,,,,,,
Bambu,6050 Geary Blvd Ste 101,,,,,,,,
Han Yu,773 Market St,,,,,,,,
Shake Shack,3060 Fillmore St,,,,,,,,
Ppq Beef Noodle House,1816 Irving St,,,,,,,,
Il Cilentano,579 Columbus Ave,,,,,,,,
Pho Phu Quoc,1816 Irving St,,,,,,,,
L's Caffe,2871 24th St,,,,,,,,
Kenko Bento,5301 Mission St Ste 2,,,,,,,,
Sam's Chowder House,1 Warriors Way,,,,,,,,
Ej Sushi,4036 Balboa Street,,,,,,,,
Sam Choy's Poke To The Max,415 Mission St,,,,,,,,
Sam Choy's Poke To The Max,699 5th St,,,,,,,,
Sam Choy's Poke To The Max,10 United Nations Plz,,,,,,,,
Sam Choy's Poke To The Max,436 Natoma St,,,,,,,,
Sam Choy's Poke To The Max,76 Natoma St,,,,,,,,
Sam Choy's Poke To The Max,101 Broadway St,,,,,,,,
Sam Choy's Poke To The Max,355 Mcallister St,,,,,,,,
Stable Cafe,2128 Folsom St,,,,,,,,
Kazoku Sushi,4036 Balboa Street,,,,,,,,
Hong Kong Lounge Bistro,1136 Folsom St,,,,,,,,
Hk Lounge Bistro,1136 Folsom St,,,,,,,,
La Crema,2335 Hyde St  2,,,,,,,,
Constellation Culinary Group,55 Music Concourse Dr,,,,,,,,
Chicken As Cluck,1760 Cesar Chavez  Ste L,,,,,,,,
Local Hero,215 Fremont St,,,,,,,,
James Vinson,401 Third St,,,,,,,,
Taco Guapo,126 Sutter St,,,,,,,,
Chicken Little,214 Sutter St,,,,,,,,
Kayma,1 Mobile Caterers,,,,,,,,
Kay Ly Prime,1000 Van Ness Ave Fl 1,,,,,,,,
By Me Boba Tea,22 Ross Aly,,,,,,,,
Levels Cuisine Llc,1566 Carroll Ave,,,,,,,,
Columbus Cafe,Powell St,,,,,,,,
El Capitan,4150 18th Street,,,,,,,,
The Liberties Bar And Restaurant,998 Guerrero St,,,,,,,,
Mcduff's Mixers,993 Mission St,,,,,,,,
Two Brothers Tea,614 Broadway,,,,,,,,
Hodala Mini,750 Folsom St,,,,,,,,
Kay Ly Prim,728 Broadway St,,,,,,,,
Kay Ly Prim,726 Broadway St,,,,,,,,
Flavors Of Africa,405 Howard St,,,,,,,,
Flavors Of Africa,560 Mission St,,,,,,,,
Flavors Fo Africa,555 Mission St,,,,,,,,
"Earthbar, Llc / Earthbar",320 Mission St,,,,,,,,
Yarsa Nepalese Cuisine,1310 Grant Ave,,,,,,,,
Yarsa Nepalese Cuisine,1310 Grant Ave,,,,,,,,
Matko,1355 Market St,,,,,,,,
Grill N Curry Indian Pakistani Cuisine,1033 Irving St,,,,,,,,
Hhd Building,294 Turk Ave,,,,,,,,
Osmanthus Dim Sum Lounge,504 Broadway St,,,,,,,,
Grill'n'curry Indian Pakistani Cusine,1033 Irving St,,,,,,,,
Brazuca Grill,790 Pennsylvania Ave,,,,,,,,
"Earthbar, Llc / Earthbar",50 Beale St,,,,,,,,
Tads Inc C,38 Ellis St,,,,,,,,
Pushkin,380 Bush St,,,,,,,,
Pushkin,40 Belden Pl,,,,,,,,
Seafood Station,803 Cortland Ave,,,,,,,,
Pushkin,40 Belden Pl,,,,,,,,
Good Gai's,2723 Oakdale Ave,,,,,,,,
"2049 Fillmore Street, Llc",2049 Fillmore St,,,,,,,,
Falafel Land,133 6th St,,,,,,,,
Zee Cooks/creperie Saint Germain,1750 Cesar Chavez  Bldg H,,,,,,,,
La Briciola,489 3rd St,,,,,,,,
Wake Cup,1476 Haight St,,,,,,,,
Aramark Rfs At Salesforce,415 Mission St 42 & 43,,,,,,,,
Aramark Rfs At Salesforce,415 Mission  44,,,,,,,,
Daily Driver,1 Ferry Building  21,,,,,,,,
Mission Street Food,425 Mission Street,,,,,,,,
Babylon Mediterranean,855 Bryant St,,,,,,,,
Scout,900 22nd St,,,,,,,,
Kimpaws,1532 Larkin St Apt A,,,,,,,,
Ladera Patisserie,1661 Tennessee St Ste 2k,,,,,,,,
Willys Food Inc,4517 3rd St,,,,,,,,
Al's Place,1499 Valencia St,,,,,,,,
Al's Place,1499 Valencia St,,,,,,,,
Al's Place,1499 Valencia St,,,,,,,,
Cocosueno,845 Market St Ste 497,,,,,,,,
J&d's Bbq,2 Marina Blvd.,,,,,,,,
Le Moon Thai Eatery,640 Turk St Apt 26,,,,,,,,
Polk-E Bowl,644 Polk St,,,,,,,,
Kinship Foods,2948 Folsom St,,,,,,,,
Palm Acai Cafe,1796 Union St,,,,,,,,
Caffe Bianco,39 Sutter St,,,,,,,,
Polk-E Bowl,644 Polk St Bldg,,,,,,,,
Willys Food,4517 3rd St,,,,,,,,
Experteas Corporation,1320 4 St,,,,,,,,
Reeves,510 Brannan St,,,,,,,,
Greek Table,1 Warriors Way,,,,,,,,
Abanico Coffee Roasters,2121 Mission St,,,,,,,,
Cafe 15,100 Fremont St,,,,,,,,
Together Sf,2 Prospect Ave,,,,,,,,
Wildseed,2000 Union St,,,,,,,,
Le Moon Thai Eatery,2380 Lombard St,,,,,,,,
Pluto's,627 Irving St St,,,,,,,,
Pier 39 Krispy Krunchy Chicken,2660 Mason St,,,,,,,,
Goldiea_Ts Oakwood Bbq,103 Horn Ave,,,,,,,,
Cafe La Tazita,470 Post St,,,,,,,,
Ebb & Flow,294 Ivy St,,,,,,,,
Pier 39 Krispy Krunchy Chicken,2660 Mason St,,,,,,,,
Extreme Pizza,3911 Alemany Blvd 1001,,,,,,,,
Clint Eastwood,1 Mobile Caterers,,,,,,,,
Native Baking Company,1 Warriors Way,,,,,,,,
Juicey Lucy's,81 Gates St,,,,,,,,
Lady Luck Coffee Inc,956 Grant Ave,,,,,,,,
Columbus Cafe,562 Green,,,,,,,,
Hayes Pizza,2077 Hayes St.,,,,,,,,
Canteen(break Roomn 24th Floor),222 2nd St,,,,,,,,
Canteen(break Roomn 26th Floor),222 2nd St,,,,,,,,
Roasted Oysters,1325 Evans Ave B,,,,,,,,
Guckenheimer At Google- 1 Market St (Landmark),1 Market St,,,,,,,,
Bar Escondido,478 Green St,,,,,,,,
The Sandwich Spot,3213 Pierce St,,,,,,,,
The Sandwich Spot,3213 Pierce St Bldg,,,,,,,,
Autumn Dining,2266 40th Ave,,,,,,,,
Mongoru Ramen,1968 Lombard St,,,,,,,,
Crustacean Restaurant,191 Pine St,,,,,,,,
Tad's Steakhouse,38/44 Ellis St,,,,,,,,
Umai Ramen House Llc,22 Peace Pl Ste 560,,,,,,,,
Amaya Indian Restaurant,138 Cyril Magnin St,,,,,,,,
Chubby Noodle,570 Green St,,,,,,,,
"Facebook, Inc.",250 Howard St Fl 28,,,,,,,,
Teranga Baobab,1453 Mission St,,,,,,,,
"Probiotic Labs, Inc.",338 Main St Unit 18c,,,,,,,,
Teranga Baobab,2948 Folsom St,,,,,,,,
Teranga Foods,1453 Mission St,,,,,,,,
Muji,420 Judah St,,,,,,,,
Teranga Foods,2948 Folsom St,,,,,,,,
"Facebook, Inc.",250 Howard St Fl 25,,,,,,,,
Aroma J Tea Shop,845 Washington St,,,,,,,,
Bread And Friends,244 Clement St,,,,,,,,
Le Ptit Laurent,699 Chenery St,,,,,,,,
"Facebook, Inc.",250 Howard St Fl 26,,,,,,,,
Teranga,1453 Mission St,,,,,,,,
Iku Sushi,5 Embarcadero Ct,,,,,,,,
