,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,City,State,Source Zipcode,Business Start Date,Business End Date,Location Start Date,Location End Date,Mail Address,Mail City,Mail Zipcode,Mail State,LIC Code,LIC Code Description,Supervisor District,Neighborhoods - Analysis Boundaries
8587,1152128-06-171,1072426,Ever88 Llc,Reveille Coffee Co,937 Harrison St,San Francisco,CA,94107.0,6/27/17,,6/27/17,8/2/19,610 LONG BRIDGE ST,San Francisco,94158,CA,,,,
8588,1152175-06-171,1072450,24k Cupcakes,24k Cupcakes,899 Pine St 803,San Francisco,CA,94108.0,5/1/17,,5/1/17,,899 PINE ST APT 803,San Francisco,94108,CA,,,3.0,Nob Hill
8589,1152210-06-171,1010570,Shim & Lee Enterprises Inc,Jin Mi Korean Cuisine,366 Golden Gate Ave,San Francisco,CA,94102.0,3/1/15,,6/27/17,,366 GOLDEN GATE AVE,San Francisco,94102,CA,,,,
8590,1152328-06-171,1072492,1455 Market Street,Mateos,1455 Market St Ste 3b,San Francisco,CA,94103.0,6/28/17,,6/28/17,,236 WEST PORTAL AVE 197 #,San Francisco,94127,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8591,1152391-06-171,1071589,Susiecakes Holdings Inc,Susiecakes Cake Kitchen,409 Bryant St,San Francisco,CA,94107.0,6/7/17,6/7/17,6/28/17,6/7/17,��,,,,H33,COMMISSARY,,
8592,1152396-06-171,1071335,"Colina, Inc","Colina, Inc.",163 Second St,San Francisco,CA,94105.0,1/1/17,,6/28/17,7/26/17,168 SUTTER ST,San Francisco,94104,CA,,,6.0,Financial District/South Beach
8593,1152401-06-171,1021187,Haddadene Nouredine,Olive Catering,1566 Carroll Ave,San Francisco,CA,94126.0,11/20/15,,6/20/17,,5690 SAN PABLO AVE APT 305,Emeryville,94608,CA,H74,CATERER,,
8594,1152408-06-171,1070348,"Lush, Inc. (Dba Farmstead)",Farmstead,498 Alabama St,San Francisco,CA,94110.0,5/3/17,,6/28/17,,1134 N HUMBOLDT ST,San Mateo,94401,CA,,,9.0,Mission
8595,1152482-06-171,1072524,Bosha Llc,House Of Tadu Ethiopian Kitchen,1120 4th St #30,San Francisco,CA,94158.0,6/27/17,,6/27/17,,853 COMMODORE DR APT 306,San Bruno,94066,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8596,1152551-06-171,1072554,"Rooster & Rice Iii, Llc","Rooster & Rice Iii, Llc",125 Kearney St,San Francisco,CA,94108.0,5/25/17,,6/29/17,11/6/17,3723 HAVEN AVE STE 110,Menlo Park,94025,CA,,,3.0,Financial District/South Beach
8597,1152576-06-171,1072568,"Earth's Coffee, Llc",Earth's Coffee,3400 Geary Blvd,San Francisco,CA,94118.0,6/1/17,,6/1/17,,3400 GEARY BLVD,San Francisco,94118,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8598,1152756-06-171,1072633,Lenyce Inc,The Danish & Donut Corner,145 Columbus Ave,San Francisco,CA,94133.0,6/30/17,,6/30/17,,145 COLUMBUS AVE,San Francisco,94133,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8599,1152769-06-171,1061773,Salt & Straw Llc,Salt & Straw,586 Hayes St,San Francisco,CA,94102.0,11/29/16,,6/30/17,,110 SE 2ND AVE,Portland,97214,OR,H26 POS01,Multiple,5.0,Hayes Valley
8600,1152937-07-171,1072686,Joaquin Lopez Alvarado & Haydee Zamudio,Heidis Fusion Food,601 Mission Bay Blvd,San Francisco,CA,94158.0,7/3/17,9/7/17,7/3/17,9/7/17,��,,,,D19 H78,Multiple,,
8601,1152953-07-171,1072694,"Sikand Restaurant,llc",Gibson Restaurant,111 Mason St,San Francisco,CA,94102.0,7/1/17,,7/1/17,,2449 NALIN DR,Los Angeles,90077,CA,D04 H26,Multiple,6.0,Tenderloin
8602,1152995-07-171,1072715,El Aji Llc,El Aji Llc,3015 Mission St,San Francisco,CA,94110.0,7/3/17,,7/3/17,10/16/17,3015 MISSION ST,San Francisco,94110,CA,,,,
8603,1153012-07-171,1072724,Kathy Whiley,Le Sucre Pastry And Dessert Co,823 Ingerson Ave,San Francisco,CA,94124.0,7/3/17,,7/3/17,,823 INGERSON AVE,San Francisco,94124,CA,,,10.0,Bayview Hunters Point
8604,1153069-07-171,1029877,Word On The Street Llc,Word On The Street,110 Building Hunters Point Shipyard,San Francisco,CA,94188.0,4/4/16,,7/3/17,7/26/17,1559B SLOAT BLVD # 224,San Francisco,94132,CA,,,,
8605,1153073-07-171,316211,Nasra R Nasra R Nasra H Et Al,Mint,525 Golden Gate Ave,San Francisco,CA,94102.0,8/1/94,,7/3/17,10/17/18,800 HACIENDA WAY,Millbrae,94030,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",6.0,Tenderloin
8606,1153258-07-171,1069518,Pepples Donuts Inc.,Donut Farm,1 Ferry Building  14a,San Francisco,CA,94111.0,5/1/17,,5/1/17,,1442A WALNUT ST,Berkeley,94709,CA,H03 H07,Multiple,,
8607,1153272-07-171,1072837,Poke Bar Jrs Inc,I'a Poke,684 King St,San Francisco,CA,94107.0,7/6/17,,7/6/17,,684 KING ST,San Francisco,94107,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8608,1153325-07-171,1072863,Kaisen Don Llc,Kaisen Don,1939 Ocean Ave Ave,San Francisco,CA,94127.0,7/6/17,,7/6/17,,1939 OCEAN AVE,San Francisco,94127,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",7.0,West of Twin Peaks
8609,1153335-07-171,1072869,The Sandwich Spot,The Sandwich Spot,3213 Pierce St,San Francisco,CA,94123.0,5/30/17,,5/30/17,,9001 MONTE MAR DR APT 1,Los Angeles,90035,CA,,,,
8610,1153359-07-171,401634,Jung Orin C,J&o School Lunch,3801 Balboa Street St 3801,San Francisco,CA,94121.0,9/1/06,,7/6/17,,1382 44TH AVE,San Francisco,94122,CA,H74 H91,Multiple,1.0,Outer Richmond
8611,1153361-07-171,401634,Jung Orin C,J&o School Lunch,3801 Balboa St 3801,San Francisco,CA,94121.0,9/1/06,,7/6/17,,1382 44TH AVE,San Francisco,94122,CA,,,1.0,Outer Richmond
8612,1153379-07-171,1033303,"Andale Management Group, Inc",Botellon,2200 Market St A,San Francisco,CA,94114.0,5/11/16,,7/6/17,9/30/18,PO BOX 282162,San Francisco,94128,CA,D04 H26,Multiple,8.0,Castro/Upper Market
8613,1153400-07-171,1072885,Loom Factory Inc,Sini Sf,322 Kearny St,San Francisco,CA,94108.0,7/1/17,,7/1/17,7/1/17,322 KEARNY ST,San Francisco,94108,CA,,,,
8614,1153435-07-171,1072904,Frances Kelly,Bacala Bakery,823 Carolina St,San Francisco,CA,94107.0,7/7/17,,7/7/17,,763 25TH AVE,San Francisco,94121,CA,,,10.0,Potrero Hill
8615,1153501-07-171,1054651,Skillshot Llc,Outer Orbit,3215 Mission St,San Francisco,CA,94110.0,8/31/16,,7/7/17,,316 BOCANA ST,San Francisco,94110,CA,A45 H25 POS01,Multiple,,
8616,1153504-07-171,1072659,Maria Giovanna Valbonesi,Yancy's Saloon,734 Irving St,San Francisco,CA,94904.0,7/1/17,,7/7/17,5/17/18,29 CORTE MORADA,Greenbrae,94904,CA,,,5.0,Inner Sunset
8617,1153556-07-171,1072953,Dolly Renick,Theory Foods,909 Page Street  5,San Francisco,CA,94117.0,7/9/17,,7/9/17,,909 PAGE ST APT 5,San Francisco,94117,CA,,,5.0,Haight Ashbury
8618,1153638-07-171,190628,Natali Inc,Hamburger Mary's Patio Cafe,531 Castro St,San Francisco,CA,94114.0,4/7/89,,11/19/08,,4121 18TH ST,San Francisco,94114,CA,D04 H26 P23,Multiple,8.0,Castro/Upper Market
8619,1153712-07-171,1073032,Amsa Corporation,The Sandwich Spot,3213 Pierce St,San Francisco,CA,94123.0,5/30/17,,5/30/17,,9001 MONTE MAR DR,Los Angeles,90035,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8620,1153735-07-171,1013991,Be Safehouse,Rabbit Hole Cafe,160 14th St,San Francisco,CA,94103.0,5/28/15,,7/10/17,,160 14TH ST,San Francisco,94103,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",9.0,Mission
8621,1153742-07-171,1018766,Broth Baby Llc,Broth Baby Llc,1165 Francisco St Apt 4,San Francisco,CA,94109.0,8/19/15,,7/1/17,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,,,2.0,Russian Hill
8622,1153750-07-171,1072656,"Man Sung Market, Inc.",Man Sung Co.,1116 Grant Ave,San Francisco,CA,94133.0,7/1/17,,7/2/17,,1116 GRANT AVE,San Francisco,94133,CA,,,3.0,Chinatown
8623,1153787-07-171,1073065,Stevenjo Dizon,Bonito Poke,2277 Shafter Ave,San Francisco,CA,94124.0,7/11/17,,7/11/17,,PO BOX 411745,San Francisco,94103,CA,H79,MOBILE FOOD FACILITY 5,10.0,Bayview Hunters Point
8624,1153831-07-171,1073090,Micaela Panjoj Gonzalez,Taqueria Gonzalez,1415 Quezada Ave,San Francisco,CA,94124.0,7/11/17,,7/11/17,10/1/17,2531 SAN BRUNO AVE,San Francisco,94134,CA,,,,
8625,1153833-07-171,1073091,Satchel Group,Cafe Josephine,199 Museum Way,San Francisco,CA,94114.0,7/11/17,,7/11/17,,568 38TH AVE,San Francisco,94121,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",8.0,Castro/Upper Market
8626,1153851-07-171,1073104,Donald Pipkins,Pipkins Pitt Bbq,457 Andover St,San Francisco,CA,94110.0,7/11/17,,7/11/17,,457 ANDOVER ST,San Francisco,94110,CA,D19,STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS,9.0,Bernal Heights
8627,1153876-07-171,482663,Little Giant Restaurant Inc,Hot Plate,217 King St,San Francisco,CA,94107.0,9/1/13,,7/1/17,,217 KING ST,San Francisco,94107,CA,,,6.0,Mission Bay
8628,1153895-07-171,1064745,Anzhelika Ml Llc,Iron Horse,25 Maiden Ln,San Francisco,CA,94108.0,1/31/17,,7/11/17,,66 CRESTLINE DR 5 APT,San Francisco,94131,CA,H87,BARS/TAVERNS W/FOOD PREP,,
8629,1153959-07-171,1073145,"Z & Y Bistro, Inc.",Dottie's True Blue Cafe,28 6 Th St,San Francisco,CA,94103.0,7/12/17,,7/12/17,,28 6TH ST,San Francisco,94103,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",6.0,South of Market
8630,1154150-07-171,1071876,"Hvl Subway, Llc",Subway Sandwiches 6985,1400 Mission St Ste 131,San Francisco,CA,94103.0,6/14/17,,7/12/17,,4302 REDWOOD HWY,San Rafael,94903,CA,H24 POS01,Multiple,6.0,South of Market
8631,1154190-07-171,1073239,Ora Schulman Llc,"Ora Schulman, Llc",103 Horne Ave,San Francisco,CA,94124.0,7/12/17,,7/13/17,,1 CENTRAL AVE,San Francisco,94117,CA,H74,CATERER,,
8632,1154285-07-171,1071807,Dough Boyz Inc,Dough Boyz,1463 Haight St,San Francisco,CA,94117.0,6/13/17,,7/13/17,7/27/17,1463 HAIGHT ST,San Francisco,94117,CA,,,,
8633,1154340-07-171,1073319,Wafl Inc,Wafl,135 4th St,San Francisco,CA,94103.0,7/14/17,,7/14/17,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",6.0,Financial District/South Beach
8634,1154352-07-171,1073326,Tawara Llc,Tawara,2193 Mission St,San Francisco,CA,94110.0,7/14/17,10/18/19,7/14/17,12/24/18,��,,,,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
8635,1154399-07-171,1073346,Doughp,Doughp,601 Mission Bay Blvd,San Francisco,CA,94158.0,7/1/17,11/15/19,7/1/17,12/31/18,��,,,,,,,
8636,1154473-07-171,1073385,Tacaxoy Maria,Zutuhil Azteca,1374 Natoma St,San Francisco,CA,94103.0,7/17/17,,7/17/17,7/17/17,15 BAYVIEW ST,San Francisco,94124,CA,,,,
8637,1154537-07-171,1073416,Maher Bazlamit,Fleur De Sel,308 Kearny St,San Francisco,CA,94108.0,7/17/17,,7/17/17,,308 KEARNY ST,San Francisco,94108,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8638,1154603-07-171,1073385,Tacaxoy Maria,Zutuhil Azteca,601 Mission Bay Blvd,San Francisco,CA,94158.0,7/17/17,,7/17/17,,15 BAYVIEW ST,San Francisco,94124,CA,,,6.0,Mission Bay
8639,1154616-07-171,1073440,Jasmine Tea House Inc,Jasmine Tea House,3253 Mission St,San Francisco,CA,94110.0,7/1/17,,7/1/17,,3259 MISSION ST,San Francisco,94110,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8640,1154640-07-171,1073452,Manny's,Manny's,1305 Castro St #1/2,San Francisco,CA,94114.0,7/18/17,,7/18/17,4/23/18,3092 16TH ST,San Francisco,94103,CA,,,,
8641,1154664-07-171,1073468,Thananunvorakul Pornpimol,Noratha,1254 21 Ave.,San Francisco,CA,94122.0,7/18/17,,7/18/17,8/31/19,27 HAVEN DR,Daly City,94014,CA,,,4.0,Sunset/Parkside
8642,1154760-07-171,1006411,Yetoo Inc,Szechuan Cuisine,1920 Irving St,San Francisco,CA,94122.0,12/2/14,,7/1/17,,1920 IRVING ST,San Francisco,94122,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",4.0,Sunset/Parkside
8643,1154766-07-171,1073468,Thananunvorakul Pornpimol,Mermaid Poke,2948 Folsom St,San Francisco,CA,94110.0,7/18/17,,7/18/17,8/31/19,27 HAVEN DR,Daly City,94014,CA,H74,CATERER,,
8644,1154771-07-171,1036738,Fair Trade Cafe Llc,Poets Cafe,100 Larkin St,San Francisco,CA,94102.0,6/8/16,6/30/18,7/17/17,6/30/18,��,,,,,,,
8645,1154867-07-171,1062509,Kingza Restaurant Group Llc,Chef Tony With Truffles,1009 Guerrero St,San Francisco,CA,94110.0,12/13/16,9/30/19,12/15/16,1/1/18,��,,,,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8646,1155052-07-171,1073644,"Golden Gate Doughnuts, Llc",Krispy Kreme Doughnuts,2800 Leavenworth St,San Francisco,CA,94133.0,7/19/17,,7/19/17,,4120 WILLOW KNOLL LN,Winston Salem,27106,NC,D04 H26,Multiple,3.0,North Beach
8647,1155078-07-171,1073658,"Metier Dining Group, Llc",Arlette Restaurant,917 Bush St,San Francisco,CA,94109.0,1/4/17,,7/21/17,,823 47TH AVE,San Francisco,94121,CA,,,,
8648,1155114-07-171,1073671,Noodle Girl Llc,Noodle Girl Llc,2948 Folsom St,San Francisco,CA,94110.0,7/21/17,,7/21/17,,2948 FOLSOM ST,San Francisco,94110,CA,H74,CATERER,,
8649,1155189-07-171,373471,Hines Yvonne A,Yvonne's Southern Sweets,1598 Yosemite St,San Francisco,CA,94124.0,1/15/04,,7/21/17,10/10/17,PO BOX 885272,San Francisco,94188,CA,,,,
8650,1155194-07-171,1071807,Dough Boyz Inc,Bizza,1463 Haight St,San Francisco,CA,94117.0,6/13/17,,7/21/17,,1463 HAIGHT ST,San Francisco,94117,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8651,1155233-07-171,1073719,Kaiju Cooks Llc,Kaiju Cooks,1650 Balboa St,San Francisco,CA,94121.0,7/20/17,,7/20/17,,1650 BALBOA ST,San Francisco,94121,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",1.0,Outer Richmond
8652,1155301-07-171,1073751,"Sweetnesssf, Llc",Sweetnesssf,333 1st Street  Apt N103,San Francisco,CA,94105.0,7/6/17,,7/6/17,,333 1ST ST N103 UNIT,San Francisco,94105,CA,,,,
8653,1155307-07-171,1073755,Adriana Hong,Doma Sushi Bar,433 Precita Ave,San Francisco,CA,94110.0,7/24/17,,7/24/17,,1650 OCTAVIA ST APT 310,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",9.0,Bernal Heights
8654,1155453-07-171,1073799,Brenda Guerin,Brenda's Decadent Chocolates,634 Monterey Blvd,San Francisco,CA,94127.0,7/24/17,,7/24/17,,634 MONTEREY BLVD,San Francisco,94127,CA,H98,COTTAGE FOOD KITCHEN - TIER A (DIRECT SALES),7.0,West of Twin Peaks
8655,1155457-07-171,312915,Hai Ky Noodle House Inc,Hai Ky Noodles,707 Ellis St,San Francisco,CA,94109.0,1/1/98,,4/1/17,,707 ELLIS ST,San Francisco,94109,CA,,,6.0,Tenderloin
8656,1155516-07-171,1073816,Ly Group International Llc,Tefm,324 Clement St,San Francisco,CA,94118.0,7/25/17,,7/25/17,7/25/17,137 GILLETTE AVE,San Francisco,94134,CA,,,,
8657,1155591-07-171,467902,Lam Vu Q,Dragoneats,350 Golden Gate Ave,San Francisco,CA,94102.0,5/1/12,6/28/19,7/5/17,6/28/19,��,,,,H33,COMMISSARY,,
8658,1155594-07-171,1073816,Ly Group International Llc,Tea Fm,324 Clement St,San Francisco,CA,94134.0,7/25/17,,7/25/17,,137 GILLETTE AVE,San Francisco,94134,CA,,,,
8659,1155610-07-171,432868,Loving Cup Llc,Loving Cup,2201 Union St,San Francisco,CA,94123.0,10/6/08,,7/25/17,,7700 E ARAPAHOE RD 270 STE,Centennial,80112,CO,H24 POS01,Multiple,2.0,Marina
8660,1155615-07-171,1070123,Rounding Third Bar Group Llc,Barrel Proof,2331 Mission St,San Francisco,CA,94110.0,5/1/17,,7/25/17,,2331 MISSION ST,San Francisco,94110,CA,D04 H26,Multiple,9.0,Mission
8661,1155694-07-171,1073898,"Wu Wei, Llc",Mobowl,1875 Pacific Ave Apt 403,San Francisco,CA,94109.0,7/15/17,,7/26/17,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,,,2.0,Pacific Heights
8662,1155828-07-171,1029877,Word On The Street Llc,Word On The Street,103 Horne Ave,San Francisco,CA,94124.0,4/4/16,,7/26/17,,1559B SLOAT BLVD # 224,San Francisco,94132,CA,H74,CATERER,,
8663,1155849-07-171,1071766,Odos Souvla,Souvla Catering,532 Jessie St,San Francisco,CA,94103.0,6/1/17,,6/1/17,,460 GROVE ST,San Francisco,94102,CA,H33,COMMISSARY,6.0,South of Market
8664,1155852-07-171,1071335,"Colina, Inc",Native Co.,163 Second St,San Francisco,CA,94105.0,1/1/17,,1/1/17,,168 SUTTER ST,San Francisco,94104,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",6.0,Financial District/South Beach
8665,1155862-07-171,1073935,Tenderloin Tessie Holiday Dinners,Tenderloin Tessie Holiday Dinners,2261 Market St #494,San Francisco,CA,94114.0,11/28/74,,11/28/74,,2261 MARKET ST # 494,San Francisco,94114,CA,,,,
8666,1155872-07-171,1073939,Feng Ze Yuan Inc.,Feng Ze Yuan Inc.,4401 Balboa St,San Francisco,CA,94121.0,7/27/17,,7/27/17,,4401 BALBOA ST,San Francisco,94121,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
8667,1155874-07-171,1073940,Bowfin Lane Inc.,Bowfin Lane,426 Brannan St,San Francisco,CA,94107.0,7/27/17,,7/27/17,,426 BRANNAN ST,San Francisco,94107,CA,,,,
8668,1155907-07-171,1073957,"Wok Shop Kitchen, Inc.",Wok Shop Cafe,1307 Sutter St,San Francisco,CA,94109.0,7/27/17,,7/27/17,,567 PINE ST STE 201,San Francisco,94108,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
8669,1156132-07-171,456644,Mr Nice Llc,Mr Nice Llc,1550 Howard St,San Francisco,CA,94103.0,2/24/11,,10/5/16,3/1/19,13 FOREST KNOLLS DR,San Francisco,94131,CA,D19,STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS,,
8670,1156134-07-171,456644,Mr Nice Llc,Mr Nice Llc,1550 Howard St,San Francisco,CA,94103.0,2/24/11,,6/1/17,3/1/19,13 FOREST KNOLLS DR,San Francisco,94131,CA,,,,
8671,1156315-07-171,1074099,Somos Coffee Llc,Somos Coffee Llc,165 Cypress St,San Francisco,CA,94110.0,7/31/17,,7/31/17,,165 CYPRESS ST,San Francisco,94110,CA,,,9.0,Mission
8672,1156358-07-171,1072885,Loom Factory Inc,Sini,322 Kearny St,San Francisco,CA,94108.0,7/1/17,,7/1/17,,322 KEARNY ST,San Francisco,94108,CA,D04 H26,Multiple,,
8673,1156399-07-171,1073346,Doughp,Doughp,2175 Market St,San Francisco,CA,94114.0,7/1/17,11/15/19,7/31/17,12/31/18,��,,,,,,,
8674,1156486-08-171,1074166,Piccolo Italia Pizza,Piccolo Italia Pizza,799 O'farrell St,San Francisco,CA,94109.0,6/1/17,,6/1/17,,799 OFARRELL ST,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8675,1156490-08-171,1074169,Tiruchendur Inc,Chennai Kings,418 Beach Street,San Francisco,CA,94133.0,8/1/17,,8/1/17,,418 BEACH ST,San Francisco,94133,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",3.0,North Beach
8676,1156492-08-171,1074170,Hapagibig Inc,Kusina Ni Tess,237 Ellis St,San Francisco,CA,94102.0,8/1/17,,8/1/17,,237 ELLIS ST,San Francisco,94102,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8677,1156516-08-171,1074182,El Sherifi Camal,Le Chocophile,412 Jones,San Francisco,CA,94102.0,8/1/17,,8/1/17,8/2/17,205 JONES ST APT 412,San Francisco,94102,CA,,,,
8678,1156637-08-171,1074220,Mi Comedor Llc,Mi Comedir,2948 Folsom St,San Francisco,CA,94110.0,8/1/17,,4/21/17,8/1/17,2948 FOLSOM ST,San Francisco,94110,CA,,,,
8679,1156655-08-171,1074228,"Lapisara, Inc",Never Ending Restaurant,698 Post St,San Francisco,CA,94109.0,8/1/17,,8/1/17,1/23/18,698 POST ST,San Francisco,94109,CA,,,,
8680,1156701-08-171,1039246,Tan Eng,Madsky,2948 Folsom St,San Francisco,CA,94110.0,7/8/16,,8/2/17,,515 OFARRELL ST APT 23,San Francisco,94102,CA,H74,CATERER,,
8681,1156807-08-171,1074283,Vitalist Food Llc,Vitalist Food,1000 Van Ness Ave Fl 3rd,San Francisco,CA,94109.0,8/3/17,,8/3/17,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",6.0,Tenderloin
8682,1156808-08-171,1074283,Vitalist Food Llc,Wellness Avatar,1000 Van Ness Ave Fl 3rd,San Francisco,CA,94109.0,8/3/17,,8/3/17,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,,,6.0,Tenderloin
8683,1156814-08-171,1074286,I&p Runway Llc,Ippudo,18 Yerba Buena Ln,San Francisco,CA,94103.0,8/3/17,,8/3/17,,1683 WALNUT GROVE AVE,Rosemead,91770,CA,D04 H26,Multiple,6.0,Financial District/South Beach
8684,1156864-08-171,1074182,El Sherifi Camal,Le Chocophile,205 Jones St Apt 412,San Francisco,CA,94102.0,8/1/17,,8/3/17,,205 JONES ST APT 412,San Francisco,94102,CA,,,6.0,Tenderloin
8685,1157032-08-171,1016399,Ju-Ni Llc,Ju-Ni,1335 Fulton St Ste 101,San Francisco,CA,94117.0,7/24/15,,2/29/16,,5 SPARTA ST,San Francisco,94134,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",5.0,Hayes Valley
8686,1157743-08-171,470926,Qualia Entertainment Inc,Msb,2565 Mission St,San Francisco,CA,94110.0,7/12/12,,8/1/17,,2565 MISSION ST,San Francisco,94110,CA,,,,
8687,1157282-08-171,1074398,Dosa Allee Llc,Dosa Allee,1020 Market St,San Francisco,CA,94102.0,8/7/17,,8/7/17,,1020 MARKET ST,San Francisco,94102,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8688,1157344-08-171,1074454,Bacaro Inc.,Dispensa,666 Church  1,San Francisco,CA,94114.0,12/28/15,,8/8/17,8/8/17,39 TAYLOR ST,San Francisco,94102,CA,,,,
8689,1157425-08-171,1072062,Sofia Pinzon,Toasty,2760 Octavia St,San Francisco,CA,94123.0,6/19/17,,8/8/17,,2760 OCTAVIA ST,San Francisco,94123,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8690,1157438-08-171,456795,Sanchez Hugo,The Shop,2831 Cesar Chavez St,San Francisco,CA,94110.0,3/1/11,,7/26/17,,2963 24TH ST # A,San Francisco,94110,CA,,,,
8691,1157469-08-171,1062311,Joe & The Juice Sfo Llc,Joe & The Juice,2213 Fillmore Street,San Francisco,CA,94115.0,12/12/16,10/24/19,8/9/17,10/24/19,��,,,,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8692,1157476-08-171,1074504,Mja B&l Corporation,Hollywood Cafe On Fillmore,1545 Fillmore St,San Francisco,CA,94115.0,8/9/17,,8/9/17,,1545 FILLMORE ST,San Francisco,94115,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8693,1157496-08-171,1074515,Butter And Saltz Inc,Mauer Park,49 Ford St,San Francisco,CA,94114.0,7/11/17,,7/11/17,5/8/18,49 FORD ST,San Francisco,94114,CA,,,8.0,Castro/Upper Market
8694,1157557-08-171,1074454,Bacaro Inc.,Dispensa,39 Taylor St,San Francisco,CA,94102.0,12/28/15,,8/8/17,,39 TAYLOR ST,San Francisco,94102,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
8695,1157620-08-171,1074557,Alexandro Ortega,Frujuice,865 Market St,San Francisco,CA,94103.0,8/1/17,,8/1/17,,2787 BATON ROUGE DR,San Jose,95133,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
8696,1157692-08-171,1074594,Adalberto Gonzalez,La Boquita Kitchen,24 Patton St Apt 1,San Francisco,CA,94110.0,8/10/17,,8/10/17,3/14/18,24 PATTON ST APT 1,San Francisco,94110,CA,,,9.0,Bernal Heights
8697,1157734-08-171,134280,Delsie Inc,Delsie Inc.,1 Hallidie Plz 404a,San Francisco,CA,94102.0,10/1/81,,8/10/17,,35 POWELL ST,San Francisco,94102,CA,,,,
8698,1157738-08-171,470926,Qualia Entertainment Inc,Mission Street Sports Bar Sf,2565 Mission St,San Francisco,CA,94110.0,7/12/12,,8/1/17,,2565 MISSION ST,San Francisco,94110,CA,A45 D04 P12,Multiple,,
8699,1157739-08-171,470926,Qualia Entertainment Inc,Mission Street Sports Bar,2565 Mission St,San Francisco,CA,94110.0,7/12/12,,8/1/17,,2565 MISSION ST,San Francisco,94110,CA,P23,PLACES OF ENTERTAINMENT,,
8700,1157741-08-171,470926,Qualia Entertainment Inc,Mssbsf,2565 Mission St,San Francisco,CA,94110.0,7/12/12,,8/1/17,,2565 MISSION ST,San Francisco,94110,CA,,,,
8701,1157742-08-171,470926,Qualia Entertainment Inc,Mission Sports Bar,2565 Mission St,San Francisco,CA,94110.0,7/12/12,,8/1/17,,2565 MISSION ST,San Francisco,94110,CA,,,,
8702,1157767-08-171,1074614,Son Nguyen,Ha Nam Ninh Resturant,701 Larkin St,San Francisco,CA,94109.0,8/10/17,,8/10/17,,701 LARKIN ST,San Francisco,94109,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
8703,1157791-08-171,1067606,Wiki Wiki Fish Company,Mamanoko,2317 Chestnut St,San Francisco,CA,94123.0,3/23/17,,3/23/17,,2215 CHESTNUT ST 2 STE,San Francisco,94123,CA,D04 H26,Multiple,,
8704,1157832-08-171,1074646,"Obour Foods, Llc",Obour Foods,808 Leavenworth St Apt 403,San Francisco,CA,94109.0,8/11/17,,8/11/17,,808 LEAVENWORTH ST APT 403,San Francisco,94109,CA,,,3.0,Nob Hill
8705,1157876-08-171,1002712,Small Village Enterprises Dba Go Box Sf Bay,Go Box Sf Bay,2325 3rd St,San Francisco,CA,94107.0,8/25/14,,7/1/17,,621 TAYLOR AVE,Alameda,94501,CA,H74,CATERER,10.0,Potrero Hill
